iso3,year,gdp_per_capita,pop_density,sanitation,water
SHN,2005,,14.282051,99.040695,99.37847
SHN,2006,,13.992308,99.040695,99.37847
SHN,2007,,13.707692,99.11395,99.37332
SHN,2008,,13.576923,99.18721,99.36818
SHN,2009,,13.641026,99.26047,99.36303
SHN,2010,,13.723077,99.33372,99.35789
SHN,2011,,13.807693,99.406975,99.35274
SHN,2012,,13.917949,99.48023,99.347595
SHN,2013,,14.005128,99.55349,99.342445
SHN,2014,,14.084616,99.62675,99.3373
SHN,2015,,14.176923,99.7,99.33215
SHN,2016,,14.2153845,99.773254,99.327
SHN,2017,,14.174359,99.84651,99.32186
SHN,2018,,14.120513,99.91977,99.31671
SLB,2000,2276.822,15.737084,21.818827,76.74769
SLB,2001,2055.2744,16.046337,22.020033,76.80666
SLB,2002,1960.4238,16.351412,22.225388,76.86685
SLB,2003,2050.3086,16.654663,22.43489,76.92826
SLB,2004,2168.5059,16.9567,22.648542,76.99088
SLB,2005,2287.2737,17.259378,23.280657,76.71515
SLB,2006,2340.6516,17.563486,23.918325,76.2782
SLB,2007,2384.3179,17.869524,24.561586,75.850815
SLB,2008,2489.783,18.177992,25.21101,75.43333
SLB,2009,2514.891,18.511969,25.865582,75.025505
SLB,2010,2682.2854,19.041658,26.525867,74.62768
SLB,2011,2777.4785,19.755556,27.188194,74.23859
SLB,2012,2743.4585,20.493855,27.853102,73.858406
SLB,2013,2783.5918,21.255877,28.520061,73.486946
SLB,2014,2716.422,22.04055,29.188547,73.12396
SLB,2015,2664.7249,22.844694,29.859097,72.76965
SLB,2016,2715.2336,23.66513,30.530634,72.42353
SLB,2017,2703.6636,24.497213,31.203697,72.08579
SLB,2018,2686.119,25.33437,31.878284,71.761505
SLE,2000,1981.5061,61.28588,7.6946874,40.883118
SLE,2001,1749.3508,65.01406,7.926171,41.223705
SLE,2002,2089.2615,68.87552,8.158258,42.356403
SLE,2003,2196.2812,71.73297,8.390952,43.489525
SLE,2004,2260.8381,74.19943,8.949547,44.623043
SLE,2005,2296.6577,76.222046,9.5386505,45.786724
SLE,2006,2342.7546,77.92275,10.156651,46.972153
SLE,2007,2377.8054,79.65299,10.795603,48.156315
SLE,2008,2404.652,81.66705,11.45551,49.339134
SLE,2009,2376.5825,83.896576,12.136221,50.520195
SLE,2010,2459.768,86.21107,12.837726,51.69944
SLE,2011,2590.5283,88.49069,13.56018,52.877167
SLE,2012,2792.9263,90.76029,14.303586,54.053307
SLE,2013,3124.7283,93.01825,15.067603,55.227123
SLE,2014,2812.5283,95.26718,15.852563,56.399235
SLE,2015,2628.1707,97.501526,16.658285,57.56926
SLE,2016,2732.261,99.82459,17.484947,58.737446
SLE,2017,2753.4272,102.23469,18.333858,59.90581
SLE,2018,2767.3801,104.662895,19.205484,61.07471
SLV,2000,7545.4478,286.84186,80.603775,85.743454
SLV,2001,7580.323,288.0337,80.69199,85.88765
SLV,2002,7675.671,288.92996,80.779884,86.637764
SLV,2003,7780.272,289.50757,81.13187,87.37487
SLV,2004,7841.532,289.8008,81.47949,87.85739
SLV,2005,8050.5347,289.84473,81.82227,87.48598
SLV,2006,8404.247,289.68732,82.16081,87.096466
SLV,2007,8548.835,290.04922,82.50293,84.84124
SLV,2008,8704.806,290.98947,82.88971,82.711716
SLV,2009,8494.498,291.9056,83.27045,82.39209
SLV,2010,8648.93,292.86935,83.6457,82.26386
SLV,2011,8943.062,293.9251,84.01582,83.1303
SLV,2012,9165.42,295.0761,84.380745,83.97767
SLV,2013,9327.564,296.2763,84.740395,84.805534
SLV,2014,9451.744,297.43976,85.095276,85.61455
SLV,2015,9646.154,298.4399,85.44545,86.40457
SLV,2016,9863.761,299.26678,85.78921,87.172905
SLV,2017,10064.794,299.88116,86.126465,87.91978
SLV,2018,10297.203,300.18353,86.45658,88.64611
SMR,2000,77149.414,447.05,100.0,100.0
SMR,2001,80420.77,452.88333,100.0,100.0
SMR,2002,79649.53,458.58334,100.0,100.0
SMR,2003,81688.375,464.51666,100.0,100.0
SMR,2004,80724.81,470.5,100.0,100.0
SMR,2005,81632.17,476.66666,100.0,100.0
SMR,2006,83781.55,482.76666,100.0,100.0
SMR,2007,86785.016,488.9,100.0,100.0
SMR,2008,85120.29,495.35,100.0,100.0
SMR,2009,73093.83,501.91666,100.0,100.0
SMR,2010,68669.25,510.8,100.0,100.0
SMR,2011,64214.117,536.56665,100.0,100.0
SMR,2012,58176.38,558.23334,100.0,100.0
SMR,2013,58467.977,560.68335,100.0,100.0
SMR,2014,58743.586,562.55,100.0,100.0
SMR,2015,59647.66,565.45,100.0,100.0
SMR,2016,60669.82,569.8,100.0,100.0
SMR,2017,59524.56,573.4167,100.0,99.99999
SMR,2018,59194.043,575.95,100.0,100.0
SOM,2000,702.8501,14.089192,20.183788,26.554829
SOM,2001,723.37976,14.662695,20.96313,27.710966
SOM,2002,749.9136,15.223115,21.738552,28.862886
SOM,2003,777.8846,15.795519,22.666643,30.224577
SOM,2004,803.05975,16.388245,23.587631,31.578945
SOM,2005,830.80725,16.967249,24.638573,33.431435
SOM,2006,857.99365,17.4953,25.698553,35.33958
SOM,2007,887.3693,18.048555,25.47248,35.52331
SOM,2008,919.1321,18.591337,26.867552,37.97607
SOM,2009,956.22034,19.066544,28.262033,40.46678
SOM,2010,995.2256,19.545639,29.655231,42.991436
SOM,2011,1054.3622,19.684427,31.04291,45.54109
SOM,2012,1114.8042,19.863491,32.047638,47.605667
SOM,2013,1197.7217,20.514551,33.05825,49.713455
SOM,2014,1259.2743,21.263584,34.074875,51.863575
SOM,2015,1343.9252,22.008749,35.09724,54.054592
SOM,2016,1384.1552,22.87235,36.12504,56.284977
SOM,2017,1527.6603,23.777584,37.15736,58.552418
SOM,2018,1504.9791,24.631762,38.193867,60.855286
SPM,2000,,27.465218,99.95063,
SPM,2001,,27.386957,99.95063,
SPM,2002,,27.273912,99.95063,
SPM,2003,,27.104347,99.95063,
SPM,2004,,26.91739,99.95063,
SPM,2005,,26.691305,99.94986,
SPM,2006,,26.495651,99.9491,
SPM,2007,,26.408695,99.94833,90.03626
SPM,2008,,26.36087,99.94757,90.03626
SPM,2009,,26.32174,99.9468,90.03626
SPM,2010,,26.291304,99.94604,90.03626
SPM,2011,,26.243479,99.945274,90.03626
SPM,2012,,26.169565,99.94451,90.94018
SPM,2013,,26.08261,99.94374,91.84409
SPM,2014,,26.017391,99.94298,92.74801
SPM,2015,,25.960869,99.942215,93.651924
SPM,2016,,25.9,99.941444,94.55584
SPM,2017,,25.852175,99.94068,95.459755
SPM,2018,,25.791304,99.93992,96.36367
SRB,2000,11105.995,91.50443,95.50395,89.41924
SRB,2001,11879.226,90.99687,95.50248,89.39539
SRB,2002,12661.992,90.57844,95.50135,89.37172
SRB,2003,13273.745,90.27168,95.50054,89.34828
SRB,2004,14194.424,89.97316,95.50013,89.324905
SRB,2005,15077.621,89.655594,95.66793,89.672005
SRB,2006,15727.469,89.32566,95.836105,90.020584
SRB,2007,17028.158,88.98794,96.00467,90.370575
SRB,2008,17983.355,88.64651,96.173584,90.722084
SRB,2009,17488.195,88.30237,96.342865,91.07507
SRB,2010,17841.506,87.95186,96.51249,91.429565
SRB,2011,17986.658,87.58304,96.682526,91.78549
SRB,2012,17993.889,87.104576,96.85028,92.1453
SRB,2013,18163.28,86.52852,97.017334,92.50678
SRB,2014,17922.51,85.946045,97.1846,92.86897
SRB,2015,18247.885,85.35209,97.35203,93.23195
SRB,2016,18889.46,84.74352,97.51968,93.59566
SRB,2017,19439.072,84.118286,97.688194,93.95988
SRB,2018,20454.31,83.48215,97.85761,94.32481
SSD,2000,,9.5457945,,
SSD,2001,,9.98275,,
SSD,2002,,10.439147,,
SSD,2003,,10.9238825,,
SSD,2004,,11.445951,,
SSD,2005,,12.011057,,
SSD,2006,,12.622493,,
SSD,2007,,13.274864,,
SSD,2008,,13.953515,,
SSD,2009,,14.627506,,
SSD,2010,,15.4225235,,
SSD,2011,,16.280462,6.9859357,40.29792
SSD,2012,,17.021261,7.5800757,40.318222
SSD,2013,,17.670122,8.200892,40.317005
SSD,2014,,17.77898,8.849156,40.2951
SSD,2015,,17.577215,9.526079,40.253815
SSD,2016,,17.138145,10.232369,40.193924
SSD,2017,,16.23463,10.968943,40.11642
SSD,2018,,16.019152,11.737006,40.022614
STP,2000,3852.8904,150.03021,20.790394,69.188705
STP,2001,3907.0193,152.48541,21.947472,69.64653
STP,2002,3942.7605,156.17917,23.139174,70.12288
STP,2003,4161.638,160.23334,24.338629,70.59286
STP,2004,4202.562,164.29271,25.540426,71.051834
STP,2005,4371.497,168.38542,26.857784,71.49903
STP,2006,4644.1807,172.55313,28.183596,71.935
STP,2007,4698.084,176.78021,29.517057,72.35981
STP,2008,4873.181,181.05,30.857386,72.77357
STP,2009,4919.1953,185.27708,32.203236,73.17593
STP,2010,4882.048,189.38542,33.554443,73.56744
STP,2011,4876.473,193.40105,34.909992,73.94801
STP,2012,4919.5527,197.34584,36.269466,74.31797
STP,2013,5072.112,201.20625,37.627983,74.6745
STP,2014,5223.0957,204.97917,38.985874,75.01849
STP,2015,5210.2036,208.65416,40.342705,75.350266
STP,2016,5388.5093,212.18959,41.69835,75.67031
STP,2017,5521.2026,215.61041,43.052734,75.979095
STP,2018,5674.7236,218.95625,44.405804,76.27706
SUR,2000,16220.179,3.0554295,78.02612,89.06165
SUR,2001,16556.943,3.1190128,78.34981,89.529785
SUR,2002,16678.072,3.1831155,78.67248,89.99603
SUR,2003,17383.502,3.2462885,78.99357,90.459946
SUR,2004,18585.518,3.2944102,79.31336,90.92175
SUR,2005,19220.283,3.3289807,79.945435,91.35679
SUR,2006,20113.67,3.365404,80.57861,91.790504
SUR,2007,20902.139,3.404013,81.21583,92.22517
SUR,2008,21515.812,3.443923,81.857346,92.66098
SUR,2009,21906.41,3.4844873,82.50342,93.09808
SUR,2010,22772.475,3.5251987,83.1536,93.53617
SUR,2011,23829.533,3.565891,83.80815,93.975395
SUR,2012,24193.842,3.6066666,84.46708,94.41576
SUR,2013,24624.021,3.6475897,85.13042,94.857254
SUR,2014,24414.355,3.6883333,85.8011,95.30139
SUR,2015,23327.525,3.728423,86.47885,95.74769
SUR,2016,21950.412,3.7677243,87.16301,96.19546
SUR,2017,22070.514,3.8058975,87.85308,96.64411
SUR,2018,22938.535,3.8430705,88.54872,97.09311
SVK,2000,18343.236,111.89686,99.82495,97.980896
SVK,2001,18914.39,111.88517,99.8324,97.97942
SVK,2002,19757.068,111.84869,99.834854,97.97627
SVK,2003,20730.25,111.81774,99.66091,97.97312
SVK,2004,21851.955,111.81444,99.46972,97.96997
SVK,2005,23266.758,111.82814,99.27787,97.96682
SVK,2006,25342.31,111.83126,99.08536,97.96365
SVK,2007,28075.807,111.8343,98.89217,97.96048
SVK,2008,29556.262,111.878685,98.69834,97.95734
SVK,2009,27891.896,112.00237,98.50384,98.25165
SVK,2010,29758.174,112.14345,98.30654,98.62234
SVK,2011,30481.377,112.2734,98.10826,98.99754
SVK,2012,30907.04,112.414246,97.9115,99.37583
SVK,2013,31090.988,112.52958,97.71413,99.52017
SVK,2014,31901.943,112.629745,97.51613,99.78675
SVK,2015,33521.594,112.734566,97.52083,99.78719
SVK,2016,34130.504,112.87982,97.52625,99.78751
SVK,2017,35057.223,113.05537,97.5324,99.787735
SVK,2018,36430.793,113.211914,97.53178,99.787834
SVN,2000,30055.572,98.66794,99.11167,99.68923
SVN,2001,30857.111,98.81031,99.11167,99.68424
SVN,2002,31830.555,98.90402,99.11167,99.67926
SVN,2003,32827.75,98.95011,99.11167,99.67428
SVN,2004,34298.13,99.002205,99.11167,99.6693
SVN,2005,35558.38,99.16942,99.11167,99.66431
SVN,2006,37539.46,99.47736,99.11167,99.659325
SVN,2007,39995.207,100.02577,99.058304,99.65434
SVN,2008,41278.61,100.56862,99.00494,99.64935
SVN,2009,37802.09,101.09106,98.95157,99.64437
SVN,2010,38056.18,101.53806,98.8982,99.63939
SVN,2011,38226.125,101.74634,98.84483,99.63441
SVN,2012,37033.766,101.97066,98.791466,99.62942
SVN,2013,36678.875,102.1261,98.7381,99.624435
SVN,2014,37655.2,102.222595,98.68473,99.61945
SVN,2015,38527.42,102.299614,98.63136,99.61446
SVN,2016,39667.457,102.37078,98.577995,99.60948
SVN,2017,41692.836,102.42198,98.52463,99.6045
SVN,2018,43361.094,102.773285,98.47126,99.59952
SWE,2000,48284.8,21.783594,99.234764,99.48437
SWE,2001,48810.645,21.842323,99.23324,99.496376
SWE,2002,49760.215,21.913591,99.22771,99.50854
SWE,2003,50507.934,21.995571,99.20518,99.52065
SWE,2004,52412.41,22.082418,99.182625,99.53271
SWE,2005,53661.316,22.170725,99.16005,99.54471
SWE,2006,55855.496,22.295593,99.13748,99.55711
SWE,2007,57230.79,22.461699,99.11491,99.56984
SWE,2008,56262.47,22.637554,99.09227,99.582436
SWE,2009,53411.2,22.831118,99.069595,99.5949
SWE,2010,56003.27,23.026304,99.04687,99.607216
SWE,2011,57340.504,23.2007,99.02407,99.62003
SWE,2012,56682.02,23.373096,99.00117,99.63321
SWE,2013,56843.164,23.572327,98.97817,99.64609
SWE,2014,57574.05,23.807587,98.95508,99.658676
SWE,2015,59468.355,24.060593,98.93191,99.671005
SWE,2016,59977.387,24.364553,98.908646,99.683044
SWE,2017,60288.8,24.694994,98.88529,99.69483
SWE,2018,60647.45,24.98358,98.86187,99.706345
SWZ,2000,6106.0747,60.548138,50.251915,52.382736
SWZ,2001,6135.453,61.10849,50.748066,53.425842
SWZ,2002,6335.8135,61.59628,51.277626,54.47528
SWZ,2003,6578.302,62.01779,51.818024,55.531048
SWZ,2004,6775.2217,62.393604,52.368935,56.59229
SWZ,2005,7142.1924,62.733837,52.930843,57.660275
SWZ,2006,7584.72,63.048954,53.503456,58.73417
SWZ,2007,7866.731,63.413548,54.09129,59.83257
SWZ,2008,7926.3794,63.842907,54.711166,61.050808
SWZ,2009,7988.5977,64.25337,55.329346,62.26917
SWZ,2010,8245.642,64.630875,55.94572,63.487595
SWZ,2011,8350.892,64.99099,56.56019,64.70639
SWZ,2012,8645.845,65.34128,57.17231,65.899925
SWZ,2013,8951.058,65.69768,57.784916,67.094666
SWZ,2014,9084.494,66.06425,58.39795,68.29024
SWZ,2015,9186.653,66.44314,59.011314,69.48694
SWZ,2016,9402.509,66.83233,59.624413,70.68692
SWZ,2017,9660.552,67.33709,60.23684,71.88963
SWZ,2018,9578.101,67.96122,60.848045,73.09515
SXM,2000,,905.7647,98.38442,98.58852
SXM,2001,,904.44116,98.41493,98.644104
SXM,2002,,911.35297,98.44544,98.69969
SXM,2003,,921.94116,98.475945,98.75528
SXM,2004,,932.7647,98.506454,98.810875
SXM,2005,,943.6177,98.536964,98.86646
SXM,2006,,954.35297,98.567474,98.92205
SXM,2007,,965.0294,98.59798,98.97764
SXM,2008,,975.44116,98.62849,99.03323
SXM,2009,50980.94,985.7059,98.659,99.08882
SXM,2010,52140.6,994.5294,98.68951,99.14441
SXM,2011,53786.246,1008.4706,98.72001,99.2
SXM,2012,53357.004,1030.5883,98.75052,99.25559
SXM,2013,52801.402,1055.0294,98.78103,99.31118
SXM,2014,52439.473,1079.2646,98.78103,99.31118
SXM,2015,51375.6,1102.6471,98.78103,99.31118
SXM,2016,50817.68,1125.7059,98.78103,99.31118
SXM,2017,46088.36,1147.4117,98.78103,99.31118
SXM,2018,42154.1,1168.7059,,
SYC,2000,20633.674,181.17174,95.4941,93.56641
SYC,2001,20147.418,183.9587,95.691216,93.73978
SYC,2002,19777.752,186.6913,95.888336,93.913155
SYC,2003,18825.22,189.25217,96.08546,94.086525
SYC,2004,18356.47,191.68478,96.28258,94.259895
SYC,2005,19917.12,194.10435,96.4797,94.433266
SYC,2006,21341.86,196.50217,96.67682,94.606636
SYC,2007,23117.855,198.87608,96.87393,94.78001
SYC,2008,21990.37,201.2239,97.07105,94.953384
SYC,2009,21361.13,203.57391,97.26817,95.126755
SYC,2010,21708.756,206.50652,97.465294,95.300125
SYC,2011,24406.412,210.9587,97.662415,95.473495
SYC,2012,24919.955,216.44565,97.859535,95.646866
SYC,2013,24770.652,221.9739,98.05665,95.820244
SYC,2014,25379.418,227.52826,98.25377,95.993614
SYC,2015,27032.209,233.14565,98.45089,96.166985
SYC,2016,29905.135,238.77391,98.64801,96.23174
SYC,2017,31595.668,244.4413,98.84513,96.23826
SYC,2018,32841.426,250.11522,98.874626,96.24474
SYR,2000,7807.93,90.60548,88.43624,91.61585
SYR,2001,7698.397,92.85703,88.59343,91.75862
SYR,2002,7811.816,95.12789,88.74929,91.89977
SYR,2003,8177.545,97.42034,88.90367,92.039154
SYR,2004,8528.656,99.85775,89.056725,92.1769
SYR,2005,8828.946,102.45653,89.4009,92.31275
SYR,2006,8885.806,106.93795,89.74381,92.446846
SYR,2007,8829.309,113.72943,90.085594,92.57933
SYR,2008,8903.772,117.826965,90.426094,92.71006
SYR,2009,9284.102,119.680725,90.76525,92.839
SYR,2010,9546.561,122.43324,91.10323,92.96631
SYR,2011,9648.824,124.58805,91.36615,93.014244
SYR,2012,7144.3726,123.943596,91.63465,93.06661
SYR,2013,5530.9746,117.99227,91.909,93.12366
SYR,2014,5301.6255,110.40495,92.18913,93.18529
SYR,2015,5302.074,105.78127,92.548325,93.33137
SYR,2016,5022.113,104.524506,92.90464,93.47432
SYR,2017,4977.792,104.69243,93.25803,93.614105
SYR,2018,4956.093,106.615746,93.60846,93.75071
TCA,2000,,19.741053,,
TCA,2001,,20.634737,,
TCA,2002,,21.70421,,
TCA,2003,,22.893684,,
TCA,2004,,24.085262,,
TCA,2005,,25.274736,,
TCA,2006,,26.469473,,
TCA,2007,21878.82,27.673685,,
TCA,2008,22689.316,28.896843,,
TCA,2009,17512.197,30.11579,,
TCA,2010,17000.223,31.329473,,
TCA,2011,17147.424,32.494736,,
TCA,2012,16024.691,33.84421,,
TCA,2013,15461.873,35.44737,,
TCA,2014,16138.849,36.923157,,
TCA,2015,17201.771,38.56,,
TCA,2016,17625.72,40.36,93.120926,98.68941
TCA,2017,29540.354,42.03263,93.12589,98.71179
TCA,2018,30286.12,43.76842,93.13053,98.73275
TCD,2000,1506.7158,6.7599206,9.692675,38.63259
TCD,2001,1626.5668,6.9918375,9.775113,39.213894
TCD,2002,1704.273,7.239672,9.85771,39.797512
TCD,2003,1878.5858,7.5348077,9.940811,40.384342
TCD,2004,2400.97,7.8780465,10.024244,40.973915
TCD,2005,2705.8164,8.202107,10.108011,41.566216
TCD,2006,2596.0325,8.502562,10.192111,42.16124
TCD,2007,2613.4739,8.800562,10.276746,42.75939
TCD,2008,2601.3613,9.11396,10.361518,43.35981
TCD,2009,2474.7075,9.445483,10.483584,43.962914
TCD,2010,2717.4055,9.778097,10.614401,44.57603
TCD,2011,2741.0708,10.129451,10.754544,45.198856
TCD,2012,2886.2747,10.491587,10.904855,45.83146
TCD,2013,2864.113,10.872841,11.065715,46.473095
TCD,2014,2820.678,11.268011,11.237749,47.123417
TCD,2015,2822.5793,11.632485,11.421879,47.782433
TCD,2016,2622.598,12.003377,11.618792,48.449753
TCD,2017,2496.2622,12.40689,11.829193,49.124966
TCD,2018,2552.3704,12.830793,12.054119,49.808006
TGO,2000,2160.9893,87.95222,8.033597,45.840107
TGO,2001,2122.0806,90.166115,8.264042,47.206654
TGO,2002,2147.9744,92.42743,8.49613,48.548645
TGO,2003,2234.9773,94.762146,8.729674,49.865715
TGO,2004,2157.0276,97.10094,8.964684,51.002296
TGO,2005,2004.2585,99.52475,9.614458,51.94533
TGO,2006,2000.5417,102.40226,10.2925205,52.85337
TGO,2007,1920.2693,105.689224,10.998637,53.72648
TGO,2008,1941.1549,109.14028,11.73278,54.565163
TGO,2009,1989.83,112.7219,12.493855,55.367737
TGO,2010,2049.7805,116.304306,13.282468,56.13607
TGO,2011,2111.4749,119.51787,14.102818,56.877895
TGO,2012,2186.3096,122.333496,14.952801,57.58879
TGO,2013,2254.9883,125.001854,15.829059,58.263294
TGO,2014,2322.404,127.55373,16.731756,58.902283
TGO,2015,2388.426,130.01471,17.660616,59.505867
TGO,2016,2427.3003,132.39351,18.616287,60.075314
TGO,2017,2462.2773,134.66408,19.59827,60.610245
TGO,2018,2517.3489,137.12456,20.606283,61.110615
THA,2000,11622.525,123.32951,92.17506,93.77659
THA,2001,11901.318,124.58873,92.42698,94.14053
THA,2002,12512.184,125.79309,92.68251,94.49989
THA,2003,13287.305,126.9709,92.94184,94.854324
THA,2004,13997.001,128.11378,93.205086,95.20367
THA,2005,14458.255,129.22041,93.472534,95.5388
THA,2006,15051.061,130.29749,93.74412,95.86825
THA,2007,15742.655,131.3441,94.02005,96.191666
THA,2008,15891.782,132.35693,94.3004,96.50891
THA,2009,15665.903,133.33806,94.585365,96.81969
THA,2010,16730.37,134.23524,94.87493,97.124016
THA,2011,16766.348,135.07254,95.1765,97.40829
THA,2012,17869.637,135.91202,95.482544,97.68572
THA,2013,18242.426,136.71262,95.79146,97.95924
THA,2014,18324.615,137.4393,96.10323,98.228874
THA,2015,18811.998,138.07431,96.417885,98.494576
THA,2016,19370.61,138.6988,96.73541,98.75636
THA,2017,20094.678,139.2867,97.05585,99.01417
THA,2018,20879.902,139.70929,97.37917,99.24534
TJK,2000,1365.2333,45.28235,91.57,55.473003
TJK,2001,1467.3988,46.165977,91.80928,56.94821
TJK,2002,1594.939,47.06156,92.04825,58.430775
TJK,2003,1736.6404,47.9759,92.28691,59.92069
TJK,2004,1878.287,48.92683,92.52524,61.41755
TJK,2005,1965.3002,49.893524,92.76329,62.922188
TJK,2006,2063.2886,50.85068,93.00104,64.43417
TJK,2007,2181.898,51.83716,93.23848,65.95352
TJK,2008,2308.0942,52.87414,93.47562,67.48022
TJK,2009,2349.5002,53.968094,93.71244,69.01426
TJK,2010,2449.2737,55.134693,93.94896,70.55566
TJK,2011,2572.4807,56.378616,94.18517,72.10412
TJK,2012,2700.0955,57.74254,94.420944,73.66607
TJK,2013,2828.3855,59.20263,94.656006,75.23949
TJK,2014,2943.0886,60.70725,94.89009,76.823715
TJK,2015,3041.4448,62.279984,95.122925,78.41729
TJK,2016,3169.9668,63.877968,95.35425,80.01921
TJK,2017,3312.712,65.46539,95.58377,81.628204
TJK,2018,3479.6924,67.06063,95.81126,83.242836
TKL,2000,,186.6,71.01022,97.21573
TKL,2001,,188.7,72.313515,97.35876
TKL,2002,,186.4,73.616806,97.501785
TKL,2003,,179.3,74.92009,97.64481
TKL,2004,,172.6,76.22338,97.78784
TKL,2005,,165.2,77.59733,97.93087
TKL,2006,,159.3,78.97365,98.0739
TKL,2007,,157.3,80.35234,98.21693
TKL,2008,,158.5,81.73341,98.359955
TKL,2009,,159.7,83.11686,98.50298
TKL,2010,,161.0,84.50268,98.64601
TKL,2011,,162.5,85.89088,98.78904
TKL,2012,,168.1,87.28145,98.93207
TKL,2013,,174.9,88.6744,99.07509
TKL,2014,,174.8,90.069725,99.21812
TKL,2015,,171.9,91.46742,99.361145
TKL,2016,,170.3,92.86749,99.50417
TKL,2017,,176.7,94.26994,99.6472
TKL,2018,,190.2,95.26469,99.79023
TKM,2000,5112.5293,9.751824,93.31876,90.085106
TKM,2001,5228.803,9.949176,93.30987,90.44687
TKM,2002,5138.871,10.149326,93.30096,90.81088
TKM,2003,5203.8545,10.3502035,93.2921,91.17706
TKM,2004,5360.224,10.550701,93.283295,91.54547
TKM,2005,5945.9526,10.751091,93.660355,92.03738
TKM,2006,6476.828,10.952914,94.03851,92.53065
TKM,2007,7060.1484,11.159209,94.4179,93.02512
TKM,2008,7944.996,11.3741045,94.78889,93.520256
TKM,2009,8264.865,11.60087,95.15825,94.016045
TKM,2010,8842.333,11.840818,95.52912,94.413864
TKM,2011,9929.689,12.09417,95.90168,94.91648
TKM,2012,10794.233,12.360454,96.27603,95.41894
TKM,2013,11633.291,12.638793,96.65233,95.92095
TKM,2014,12544.398,12.928066,97.0308,96.42214
TKM,2015,13057.83,13.227019,97.41154,96.922325
TKM,2016,13552.848,13.534018,97.794716,97.42116
TKM,2017,14107.667,13.846882,98.18051,97.91834
TKM,2018,14648.136,14.162797,98.569046,98.31091
TLS,2000,3783.7834,50.10726,,
TLS,2001,4038.336,54.623604,,
TLS,2002,3480.9885,59.123737,18.786205,49.617943
TLS,2003,3264.9465,61.659447,21.265665,51.31086
TLS,2004,3234.9758,62.48023,23.737383,53.00072
TLS,2005,3263.9446,63.77337,26.185194,54.675404
TLS,2006,3038.9526,65.67653,28.639725,56.347057
TLS,2007,3256.5698,67.57888,31.096645,58.015648
TLS,2008,3530.8823,69.430466,33.556385,59.68173
TLS,2009,3792.3582,71.20262,36.017838,61.438248
TLS,2010,4047.2495,72.94472,38.480694,63.196674
TLS,2011,4189.8,74.661194,40.94528,64.95742
TLS,2012,4297.915,76.32085,43.410564,66.71977
TLS,2013,4340.2783,77.92179,45.87623,68.48361
TLS,2014,4445.3594,79.483055,48.342216,70.24905
TLS,2015,4467.8003,81.044586,50.808163,72.01592
TLS,2016,4515.423,82.6035,53.273678,73.784096
TLS,2017,4290.0273,84.17693,55.738155,75.55316
TLS,2018,4188.8413,85.8078,58.201668,77.32342
TON,2000,5808.265,142.63194,89.19181,98.541046
TON,2001,5860.0806,143.47917,89.19484,98.54076
TON,2002,6085.1133,144.2889,89.19777,98.54048
TON,2003,6053.88,145.1125,89.20079,98.540184
TON,2004,5900.4575,145.95555,89.20383,98.539894
TON,2005,5828.3706,146.78334,89.65516,98.58559
TON,2006,5670.914,147.59166,90.106316,98.6313
TON,2007,5506.652,148.25555,90.55846,98.67695
TON,2008,5758.5684,148.66112,91.01112,98.722565
TON,2009,5453.875,148.91528,91.46327,98.76824
TON,2010,5488.7505,149.1875,91.914894,98.813995
TON,2011,5847.444,149.42223,92.09219,98.80974
TON,2012,5907.267,149.27222,92.261925,98.80582
TON,2013,5951.6943,148.74028,92.42582,98.801926
TON,2014,6096.869,148.09305,92.58707,98.79783
TON,2015,6194.639,147.375,92.7458,98.79355
TON,2016,6639.1367,146.57777,92.901924,98.78907
TON,2017,6862.669,146.3514,93.05544,98.7844
TON,2018,6885.1025,146.65277,93.20709,98.77964
TTO,2000,19637.555,257.26724,,
TTO,2001,20366.754,258.3963,,
TTO,2002,21876.854,259.65244,,
TTO,2003,24910.822,260.95868,,
TTO,2004,26757.908,262.25848,,
TTO,2005,29536.44,263.55554,94.37565,97.30942
TTO,2006,33348.75,264.85498,94.38057,97.30974
TTO,2007,34793.645,266.15613,94.38551,97.31006
TTO,2008,35825.332,267.46393,94.39043,97.31039
TTO,2009,34212.27,268.82184,94.39537,97.31071
TTO,2010,35145.125,270.3035,94.38524,97.44027
TTO,2011,34769.76,271.9279,94.374084,97.5697
TTO,2012,36903.69,273.64795,94.36147,97.69898
TTO,2013,37994.07,275.37192,94.34763,97.82815
TTO,2014,39248.656,277.02435,94.33278,97.95723
TTO,2015,38963.965,278.59454,94.31716,98.08626
TTO,2016,35914.99,280.12302,94.300964,98.21526
TTO,2017,34095.99,281.72806,94.28443,98.34428
TTO,2018,33710.02,286.65146,94.26779,98.473335
TUN,2000,9134.415,62.85363,77.680565,87.53645
TUN,2001,9380.563,63.5278,78.30129,87.847244
TUN,2002,9407.557,64.18332,79.238174,88.13898
TUN,2003,9752.024,64.82774,80.17312,88.4265
TUN,2004,10263.806,65.43621,81.09954,88.70512
TUN,2005,10529.16,66.01103,81.99688,88.958855
TUN,2006,10983.922,66.596344,82.89498,89.209656
TUN,2007,11613.925,67.20974,83.79293,89.45698
TUN,2008,11990.196,67.859406,84.6909,89.886826
TUN,2009,12229.775,68.554855,85.588684,90.34339
TUN,2010,12458.271,69.29701,86.48582,90.79591
TUN,2011,12068.714,70.06978,87.38265,91.24482
