iso3,country_name,year,pathogen,antibiotic,resistance_rate
HUN,Hungary,2009,Pseudomonas aeruginosa,Carbapenems,26.55038759
HUN,Hungary,2009,Staphylococcus aureus,Meticillin (MRSA),29.02621722
HUN,Hungary,2010,Enterococcus faecium,Aminopenicillins,96.80851063
HUN,Hungary,2010,Escherichia coli,Carbapenems,0.1525553
HUN,Hungary,2010,Escherichia coli,Fluoroquinolones,36.57644476
HUN,Hungary,2010,Escherichia coli,Third-generation cephalosporins,19.45046999
HUN,Hungary,2010,Klebsiella pneumoniae,Carbapenems,5.49898167
HUN,Hungary,2010,Klebsiella pneumoniae,Fluoroquinolones,42.85714285
HUN,Hungary,2010,Klebsiella pneumoniae,Third-generation cephalosporins,45.8984375
HUN,Hungary,2010,Pseudomonas aeruginosa,Carbapenems,24.88188976
HUN,Hungary,2010,Staphylococcus aureus,Meticillin (MRSA),30.22875816
HUN,Hungary,2011,Enterococcus faecium,Aminopenicillins,95.3271028
HUN,Hungary,2011,Escherichia coli,Carbapenems,0.08688097
HUN,Hungary,2011,Escherichia coli,Fluoroquinolones,31.16240725
HUN,Hungary,2011,Escherichia coli,Third-generation cephalosporins,15.11437908
HUN,Hungary,2011,Klebsiella pneumoniae,Carbapenems,1.937046
HUN,Hungary,2011,Klebsiella pneumoniae,Fluoroquinolones,50.95238095
HUN,Hungary,2011,Klebsiella pneumoniae,Third-generation cephalosporins,53.13225058
HUN,Hungary,2011,Pseudomonas aeruginosa,Carbapenems,21.19205298
HUN,Hungary,2011,Staphylococcus aureus,Meticillin (MRSA),26.21107266
HUN,Hungary,2012,Acinetobacter spp.,Carbapenems,48.0861244
HUN,Hungary,2012,Enterococcus faecium,Aminopenicillins,99.24242424
HUN,Hungary,2012,Escherichia coli,Carbapenems,0.0
HUN,Hungary,2012,Escherichia coli,Fluoroquinolones,28.93036611
HUN,Hungary,2012,Escherichia coli,Third-generation cephalosporins,17.43444365
HUN,Hungary,2012,Klebsiella pneumoniae,Carbapenems,2.91060291
HUN,Hungary,2012,Klebsiella pneumoniae,Fluoroquinolones,41.64948453
HUN,Hungary,2012,Klebsiella pneumoniae,Third-generation cephalosporins,43.0
HUN,Hungary,2012,Pseudomonas aeruginosa,Carbapenems,27.46365105
HUN,Hungary,2012,Staphylococcus aureus,Meticillin (MRSA),24.84689413
HUN,Hungary,2013,Acinetobacter spp.,Carbapenems,50.1039501
HUN,Hungary,2013,Enterococcus faecium,Aminopenicillins,99.0521327
HUN,Hungary,2013,Escherichia coli,Carbapenems,0.14760147
HUN,Hungary,2013,Escherichia coli,Fluoroquinolones,30.30726256
HUN,Hungary,2013,Escherichia coli,Third-generation cephalosporins,18.85873347
HUN,Hungary,2013,Klebsiella pneumoniae,Carbapenems,1.69491525
HUN,Hungary,2013,Klebsiella pneumoniae,Fluoroquinolones,37.65765765
HUN,Hungary,2013,Klebsiella pneumoniae,Third-generation cephalosporins,37.34290843
HUN,Hungary,2013,Pseudomonas aeruginosa,Carbapenems,30.23952095
HUN,Hungary,2013,Staphylococcus aureus,Meticillin (MRSA),24.0
HUN,Hungary,2014,Acinetobacter spp.,Carbapenems,44.46952595
HUN,Hungary,2014,Enterococcus faecium,Aminopenicillins,97.76785714
HUN,Hungary,2014,Escherichia coli,Carbapenems,0.0
HUN,Hungary,2014,Escherichia coli,Fluoroquinolones,28.43866171
HUN,Hungary,2014,Escherichia coli,Third-generation cephalosporins,16.42989499
HUN,Hungary,2014,Klebsiella pneumoniae,Carbapenems,1.12721417
HUN,Hungary,2014,Klebsiella pneumoniae,Fluoroquinolones,34.94539781
HUN,Hungary,2014,Klebsiella pneumoniae,Third-generation cephalosporins,35.55900621
HUN,Hungary,2014,Pseudomonas aeruginosa,Carbapenems,33.46774193
HUN,Hungary,2014,Staphylococcus aureus,Meticillin (MRSA),23.06489444
HUN,Hungary,2015,Acinetobacter spp.,Carbapenems,55.24625267
HUN,Hungary,2015,Enterococcus faecium,Aminopenicillins,99.57081545
HUN,Hungary,2015,Escherichia coli,Carbapenems,0.0
HUN,Hungary,2015,Escherichia coli,Fluoroquinolones,28.99554675
HUN,Hungary,2015,Escherichia coli,Third-generation cephalosporins,16.73247778
HUN,Hungary,2015,Klebsiella pneumoniae,Carbapenems,0.1455604
HUN,Hungary,2015,Klebsiella pneumoniae,Fluoroquinolones,36.71428571
HUN,Hungary,2015,Klebsiella pneumoniae,Third-generation cephalosporins,37.21590909
HUN,Hungary,2015,Pseudomonas aeruginosa,Carbapenems,35.84415584
HUN,Hungary,2015,Staphylococcus aureus,Meticillin (MRSA),24.65392221
HUN,Hungary,2016,Acinetobacter spp.,Carbapenems,58.60349127
HUN,Hungary,2016,Enterococcus faecium,Aminopenicillins,98.52941176
HUN,Hungary,2016,Escherichia coli,Carbapenems,0.0
HUN,Hungary,2016,Escherichia coli,Fluoroquinolones,26.78751258
HUN,Hungary,2016,Escherichia coli,Third-generation cephalosporins,16.70847967
HUN,Hungary,2016,Klebsiella pneumoniae,Carbapenems,0.42674253
HUN,Hungary,2016,Klebsiella pneumoniae,Fluoroquinolones,35.20336605
HUN,Hungary,2016,Klebsiella pneumoniae,Third-generation cephalosporins,37.53462603
HUN,Hungary,2016,Pseudomonas aeruginosa,Carbapenems,33.28822733
HUN,Hungary,2016,Staphylococcus aureus,Meticillin (MRSA),25.17985611
HUN,Hungary,2017,Acinetobacter spp.,Carbapenems,52.51396648
HUN,Hungary,2017,Enterococcus faecium,Aminopenicillins,96.82539682
HUN,Hungary,2017,Escherichia coli,Carbapenems,0.05032712
HUN,Hungary,2017,Escherichia coli,Fluoroquinolones,30.61921014
HUN,Hungary,2017,Escherichia coli,Third-generation cephalosporins,20.11661807
HUN,Hungary,2017,Klebsiella pneumoniae,Carbapenems,0.29368575
HUN,Hungary,2017,Klebsiella pneumoniae,Fluoroquinolones,41.45985401
HUN,Hungary,2017,Klebsiella pneumoniae,Third-generation cephalosporins,41.12554112
HUN,Hungary,2017,Pseudomonas aeruginosa,Carbapenems,36.56207366
HUN,Hungary,2017,Staphylococcus aureus,Meticillin (MRSA),23.62707535
HUN,Hungary,2018,Acinetobacter spp.,Carbapenems,55.18207282
HUN,Hungary,2018,Enterococcus faecium,Aminopenicillins,96.36963696
HUN,Hungary,2018,Escherichia coli,Carbapenems,0.0
HUN,Hungary,2018,Escherichia coli,Fluoroquinolones,33.24873096
HUN,Hungary,2018,Escherichia coli,Third-generation cephalosporins,22.61603375
HUN,Hungary,2018,Klebsiella pneumoniae,Carbapenems,0.24183796
HUN,Hungary,2018,Klebsiella pneumoniae,Fluoroquinolones,38.00475059
HUN,Hungary,2018,Klebsiella pneumoniae,Third-generation cephalosporins,40.21226415
HUN,Hungary,2018,Pseudomonas aeruginosa,Carbapenems,37.29863692
HUN,Hungary,2018,Staphylococcus aureus,Meticillin (MRSA),23.12608948
IRL,Ireland,2000,Staphylococcus aureus,Meticillin (MRSA),37.96477495
IRL,Ireland,2001,Staphylococcus aureus,Meticillin (MRSA),42.61275272
IRL,Ireland,2002,Enterococcus faecium,Aminopenicillins,86.41975308
IRL,Ireland,2002,Escherichia coli,Carbapenems,0.0
IRL,Ireland,2002,Escherichia coli,Fluoroquinolones,5.13176144
IRL,Ireland,2002,Escherichia coli,Third-generation cephalosporins,2.18579234
IRL,Ireland,2002,Staphylococcus aureus,Meticillin (MRSA),42.48496993
IRL,Ireland,2003,Enterococcus faecium,Aminopenicillins,90.9090909
IRL,Ireland,2003,Escherichia coli,Carbapenems,0.13422818
IRL,Ireland,2003,Escherichia coli,Fluoroquinolones,9.55882352
IRL,Ireland,2003,Escherichia coli,Third-generation cephalosporins,2.18068535
IRL,Ireland,2003,Staphylococcus aureus,Meticillin (MRSA),42.23826714
IRL,Ireland,2004,Enterococcus faecium,Aminopenicillins,95.55555555
IRL,Ireland,2004,Escherichia coli,Carbapenems,0.0
IRL,Ireland,2004,Escherichia coli,Fluoroquinolones,12.11871393
IRL,Ireland,2004,Escherichia coli,Third-generation cephalosporins,1.92629815
IRL,Ireland,2004,Staphylococcus aureus,Meticillin (MRSA),41.44634525
IRL,Ireland,2005,Enterococcus faecium,Aminopenicillins,93.05555555
IRL,Ireland,2005,Escherichia coli,Carbapenems,0.0
IRL,Ireland,2005,Escherichia coli,Fluoroquinolones,16.86746987
IRL,Ireland,2005,Escherichia coli,Third-generation cephalosporins,3.56125356
IRL,Ireland,2005,Klebsiella pneumoniae,Carbapenems,0.0
IRL,Ireland,2005,Klebsiella pneumoniae,Fluoroquinolones,2.5
IRL,Ireland,2005,Klebsiella pneumoniae,Third-generation cephalosporins,7.14285714
IRL,Ireland,2005,Pseudomonas aeruginosa,Carbapenems,11.11111111
IRL,Ireland,2005,Staphylococcus aureus,Meticillin (MRSA),41.76470588
IRL,Ireland,2006,Enterococcus faecium,Aminopenicillins,93.75
IRL,Ireland,2006,Escherichia coli,Carbapenems,0.0
IRL,Ireland,2006,Escherichia coli,Fluoroquinolones,20.97470697
IRL,Ireland,2006,Escherichia coli,Third-generation cephalosporins,3.50338045
IRL,Ireland,2006,Klebsiella pneumoniae,Carbapenems,0.0
IRL,Ireland,2006,Klebsiella pneumoniae,Fluoroquinolones,15.76354679
IRL,Ireland,2006,Klebsiella pneumoniae,Third-generation cephalosporins,8.54271356
IRL,Ireland,2006,Pseudomonas aeruginosa,Carbapenems,9.24369747
IRL,Ireland,2006,Staphylococcus aureus,Meticillin (MRSA),42.31625835
IRL,Ireland,2007,Enterococcus faecium,Aminopenicillins,92.92604501
IRL,Ireland,2007,Escherichia coli,Carbapenems,0.0
IRL,Ireland,2007,Escherichia coli,Fluoroquinolones,21.30959218
IRL,Ireland,2007,Escherichia coli,Third-generation cephalosporins,5.40229885
IRL,Ireland,2007,Klebsiella pneumoniae,Carbapenems,0.0
IRL,Ireland,2007,Klebsiella pneumoniae,Fluoroquinolones,16.52173913
IRL,Ireland,2007,Klebsiella pneumoniae,Third-generation cephalosporins,7.62711864
IRL,Ireland,2007,Pseudomonas aeruginosa,Carbapenems,8.75
IRL,Ireland,2007,Staphylococcus aureus,Meticillin (MRSA),38.06306306
IRL,Ireland,2008,Enterococcus faecium,Aminopenicillins,95.11568123
IRL,Ireland,2008,Escherichia coli,Carbapenems,0.0
IRL,Ireland,2008,Escherichia coli,Fluoroquinolones,22.62931034
IRL,Ireland,2008,Escherichia coli,Third-generation cephalosporins,5.91715976
IRL,Ireland,2008,Klebsiella pneumoniae,Carbapenems,0.0
IRL,Ireland,2008,Klebsiella pneumoniae,Fluoroquinolones,10.59602649
IRL,Ireland,2008,Klebsiella pneumoniae,Third-generation cephalosporins,10.81967213
IRL,Ireland,2008,Pseudomonas aeruginosa,Carbapenems,6.28571428
IRL,Ireland,2008,Staphylococcus aureus,Meticillin (MRSA),33.09178743
IRL,Ireland,2009,Enterococcus faecium,Aminopenicillins,92.65091863
IRL,Ireland,2009,Escherichia coli,Carbapenems,0.0
IRL,Ireland,2009,Escherichia coli,Fluoroquinolones,21.69576059
IRL,Ireland,2009,Escherichia coli,Third-generation cephalosporins,6.49546827
IRL,Ireland,2009,Klebsiella pneumoniae,Carbapenems,0.0
IRL,Ireland,2009,Klebsiella pneumoniae,Fluoroquinolones,10.79365079
IRL,Ireland,2009,Klebsiella pneumoniae,Third-generation cephalosporins,11.14649681
IRL,Ireland,2009,Pseudomonas aeruginosa,Carbapenems,8.48214285
IRL,Ireland,2009,Staphylococcus aureus,Meticillin (MRSA),26.80412371
IRL,Ireland,2010,Enterococcus faecium,Aminopenicillins,95.52631578
IRL,Ireland,2010,Escherichia coli,Carbapenems,0.0
IRL,Ireland,2010,Escherichia coli,Fluoroquinolones,22.86254133
IRL,Ireland,2010,Escherichia coli,Third-generation cephalosporins,7.69230769
IRL,Ireland,2010,Klebsiella pneumoniae,Carbapenems,0.0
IRL,Ireland,2010,Klebsiella pneumoniae,Fluoroquinolones,8.17610062
IRL,Ireland,2010,Klebsiella pneumoniae,Third-generation cephalosporins,8.49056603
IRL,Ireland,2010,Pseudomonas aeruginosa,Carbapenems,6.48148148
IRL,Ireland,2010,Staphylococcus aureus,Meticillin (MRSA),23.86081193
IRL,Ireland,2011,Enterococcus faecium,Aminopenicillins,95.75070821
IRL,Ireland,2011,Escherichia coli,Carbapenems,0.0
IRL,Ireland,2011,Escherichia coli,Fluoroquinolones,22.94472828
IRL,Ireland,2011,Escherichia coli,Third-generation cephalosporins,8.95660203
IRL,Ireland,2011,Klebsiella pneumoniae,Carbapenems,0.33112582
IRL,Ireland,2011,Klebsiella pneumoniae,Fluoroquinolones,8.91089108
IRL,Ireland,2011,Klebsiella pneumoniae,Third-generation cephalosporins,7.56578947
IRL,Ireland,2011,Pseudomonas aeruginosa,Carbapenems,6.11111111
IRL,Ireland,2011,Staphylococcus aureus,Meticillin (MRSA),23.74645222
IRL,Ireland,2012,Enterococcus faecium,Aminopenicillins,93.12169312
IRL,Ireland,2012,Escherichia coli,Carbapenems,0.0
IRL,Ireland,2012,Escherichia coli,Fluoroquinolones,24.28571428
IRL,Ireland,2012,Escherichia coli,Third-generation cephalosporins,9.17832167
IRL,Ireland,2012,Klebsiella pneumoniae,Carbapenems,0.0
IRL,Ireland,2012,Klebsiella pneumoniae,Fluoroquinolones,7.3964497
IRL,Ireland,2012,Klebsiella pneumoniae,Third-generation cephalosporins,9.50920245
IRL,Ireland,2012,Pseudomonas aeruginosa,Carbapenems,11.26760563
IRL,Ireland,2012,Staphylococcus aureus,Meticillin (MRSA),22.63969171
IRL,Ireland,2013,Acinetobacter spp.,Carbapenems,2.35294117
IRL,Ireland,2013,Enterococcus faecium,Aminopenicillins,92.17171717
IRL,Ireland,2013,Escherichia coli,Carbapenems,0.04038772
IRL,Ireland,2013,Escherichia coli,Fluoroquinolones,24.17271993
IRL,Ireland,2013,Escherichia coli,Third-generation cephalosporins,10.64516129
IRL,Ireland,2013,Klebsiella pneumoniae,Carbapenems,0.31545741
IRL,Ireland,2013,Klebsiella pneumoniae,Fluoroquinolones,14.55696202
IRL,Ireland,2013,Klebsiella pneumoniae,Third-generation cephalosporins,19.30379746
IRL,Ireland,2013,Pseudomonas aeruginosa,Carbapenems,9.31372549
IRL,Ireland,2013,Staphylococcus aureus,Meticillin (MRSA),19.9251637
IRL,Ireland,2014,Acinetobacter spp.,Carbapenems,1.26582278
IRL,Ireland,2014,Enterococcus faecium,Aminopenicillins,94.8051948
IRL,Ireland,2014,Escherichia coli,Carbapenems,0.03707823
IRL,Ireland,2014,Escherichia coli,Fluoroquinolones,24.52830188
IRL,Ireland,2014,Escherichia coli,Third-generation cephalosporins,10.73950204
IRL,Ireland,2014,Klebsiella pneumoniae,Carbapenems,0.56657223
IRL,Ireland,2014,Klebsiella pneumoniae,Fluoroquinolones,13.52112676
IRL,Ireland,2014,Klebsiella pneumoniae,Third-generation cephalosporins,11.5819209
IRL,Ireland,2014,Pseudomonas aeruginosa,Carbapenems,8.47457627
IRL,Ireland,2014,Staphylococcus aureus,Meticillin (MRSA),19.44186046
IRL,Ireland,2015,Acinetobacter spp.,Carbapenems,5.95238095
IRL,Ireland,2015,Enterococcus faecium,Aminopenicillins,94.29280397
IRL,Ireland,2015,Escherichia coli,Carbapenems,0.03824091
IRL,Ireland,2015,Escherichia coli,Fluoroquinolones,23.07107563
IRL,Ireland,2015,Escherichia coli,Third-generation cephalosporins,11.3722517
IRL,Ireland,2015,Klebsiella pneumoniae,Carbapenems,0.51413881
IRL,Ireland,2015,Klebsiella pneumoniae,Fluoroquinolones,17.01030927
IRL,Ireland,2015,Klebsiella pneumoniae,Third-generation cephalosporins,14.72868217
IRL,Ireland,2015,Pseudomonas aeruginosa,Carbapenems,9.23076923
IRL,Ireland,2015,Staphylococcus aureus,Meticillin (MRSA),18.07000946
IRL,Ireland,2016,Acinetobacter spp.,Carbapenems,0.0
IRL,Ireland,2016,Enterococcus faecium,Aminopenicillins,94.04761904
IRL,Ireland,2016,Escherichia coli,Carbapenems,0.033456
IRL,Ireland,2016,Escherichia coli,Fluoroquinolones,22.90969899
IRL,Ireland,2016,Escherichia coli,Third-generation cephalosporins,11.39028475
IRL,Ireland,2016,Klebsiella pneumoniae,Carbapenems,0.66225165
IRL,Ireland,2016,Klebsiella pneumoniae,Fluoroquinolones,11.25827814
IRL,Ireland,2016,Klebsiella pneumoniae,Third-generation cephalosporins,13.49557522
IRL,Ireland,2016,Pseudomonas aeruginosa,Carbapenems,6.1728395
IRL,Ireland,2016,Staphylococcus aureus,Meticillin (MRSA),14.34820647
IRL,Ireland,2017,Acinetobacter spp.,Carbapenems,6.34920634
IRL,Ireland,2017,Enterococcus faecium,Aminopenicillins,93.1707317
IRL,Ireland,2017,Escherichia coli,Carbapenems,0.03209242
IRL,Ireland,2017,Escherichia coli,Fluoroquinolones,23.59730682
IRL,Ireland,2017,Escherichia coli,Third-generation cephalosporins,11.98333867
IRL,Ireland,2017,Klebsiella pneumoniae,Carbapenems,0.20920502
IRL,Ireland,2017,Klebsiella pneumoniae,Fluoroquinolones,14.85355648
IRL,Ireland,2017,Klebsiella pneumoniae,Third-generation cephalosporins,14.64435146
IRL,Ireland,2017,Pseudomonas aeruginosa,Carbapenems,9.02777777
IRL,Ireland,2017,Staphylococcus aureus,Meticillin (MRSA),16.31578947
IRL,Ireland,2018,Acinetobacter spp.,Carbapenems,1.66666666
IRL,Ireland,2018,Enterococcus faecium,Aminopenicillins,95.20383693
IRL,Ireland,2018,Escherichia coli,Carbapenems,0.0
IRL,Ireland,2018,Escherichia coli,Fluoroquinolones,23.90364422
IRL,Ireland,2018,Escherichia coli,Third-generation cephalosporins,12.88229842
IRL,Ireland,2018,Klebsiella pneumoniae,Carbapenems,0.62240663
IRL,Ireland,2018,Klebsiella pneumoniae,Fluoroquinolones,18.01242236
IRL,Ireland,2018,Klebsiella pneumoniae,Third-generation cephalosporins,14.49275362
IRL,Ireland,2018,Pseudomonas aeruginosa,Carbapenems,6.59340659
IRL,Ireland,2018,Staphylococcus aureus,Meticillin (MRSA),12.37373737
ISL,Iceland,2000,Staphylococcus aureus,Meticillin (MRSA),2.5
ISL,Iceland,2001,Enterococcus faecium,Aminopenicillins,
ISL,Iceland,2001,Escherichia coli,Carbapenems,0.0
ISL,Iceland,2001,Escherichia coli,Fluoroquinolones,3.7037037
ISL,Iceland,2001,Escherichia coli,Third-generation cephalosporins,0.0
ISL,Iceland,2001,Staphylococcus aureus,Meticillin (MRSA),0.0
ISL,Iceland,2002,Enterococcus faecium,Aminopenicillins,
ISL,Iceland,2002,Escherichia coli,Carbapenems,0.0
ISL,Iceland,2002,Escherichia coli,Fluoroquinolones,2.7027027
ISL,Iceland,2002,Escherichia coli,Third-generation cephalosporins,0.0
ISL,Iceland,2002,Staphylococcus aureus,Meticillin (MRSA),0.0
ISL,Iceland,2003,Enterococcus faecium,Aminopenicillins,
ISL,Iceland,2003,Escherichia coli,Carbapenems,0.0
ISL,Iceland,2003,Escherichia coli,Fluoroquinolones,5.55555555
ISL,Iceland,2003,Escherichia coli,Third-generation cephalosporins,1.01010101
ISL,Iceland,2003,Staphylococcus aureus,Meticillin (MRSA),0.0
ISL,Iceland,2004,Enterococcus faecium,Aminopenicillins,
ISL,Iceland,2004,Escherichia coli,Carbapenems,0.0
ISL,Iceland,2004,Escherichia coli,Fluoroquinolones,1.7699115
ISL,Iceland,2004,Escherichia coli,Third-generation cephalosporins,0.0
ISL,Iceland,2004,Staphylococcus aureus,Meticillin (MRSA),0.0
ISL,Iceland,2005,Enterococcus faecium,Aminopenicillins,
ISL,Iceland,2005,Escherichia coli,Carbapenems,0.0
ISL,Iceland,2005,Escherichia coli,Fluoroquinolones,3.41880341
ISL,Iceland,2005,Escherichia coli,Third-generation cephalosporins,0.0
ISL,Iceland,2005,Klebsiella pneumoniae,Carbapenems,0.0
ISL,Iceland,2005,Klebsiella pneumoniae,Fluoroquinolones,0.0
ISL,Iceland,2005,Klebsiella pneumoniae,Third-generation cephalosporins,0.0
ISL,Iceland,2005,Pseudomonas aeruginosa,Carbapenems,
ISL,Iceland,2005,Staphylococcus aureus,Meticillin (MRSA),0.0
ISL,Iceland,2006,Enterococcus faecium,Aminopenicillins,
ISL,Iceland,2006,Escherichia coli,Carbapenems,0.0
ISL,Iceland,2006,Escherichia coli,Fluoroquinolones,11.57024793
ISL,Iceland,2006,Escherichia coli,Third-generation cephalosporins,0.0
ISL,Iceland,2006,Klebsiella pneumoniae,Carbapenems,
ISL,Iceland,2006,Klebsiella pneumoniae,Fluoroquinolones,
ISL,Iceland,2006,Klebsiella pneumoniae,Third-generation cephalosporins,
ISL,Iceland,2006,Pseudomonas aeruginosa,Carbapenems,
ISL,Iceland,2006,Staphylococcus aureus,Meticillin (MRSA),0.0
ISL,Iceland,2007,Enterococcus faecium,Aminopenicillins,
ISL,Iceland,2007,Escherichia coli,Carbapenems,0.0
ISL,Iceland,2007,Escherichia coli,Fluoroquinolones,16.66666666
ISL,Iceland,2007,Escherichia coli,Third-generation cephalosporins,1.9047619
ISL,Iceland,2007,Klebsiella pneumoniae,Carbapenems,0.0
ISL,Iceland,2007,Klebsiella pneumoniae,Fluoroquinolones,0.0
ISL,Iceland,2007,Klebsiella pneumoniae,Third-generation cephalosporins,0.0
ISL,Iceland,2007,Pseudomonas aeruginosa,Carbapenems,
ISL,Iceland,2007,Staphylococcus aureus,Meticillin (MRSA),0.0
ISL,Iceland,2008,Enterococcus faecium,Aminopenicillins,
ISL,Iceland,2008,Escherichia coli,Carbapenems,0.0
ISL,Iceland,2008,Escherichia coli,Fluoroquinolones,6.08695652
ISL,Iceland,2008,Escherichia coli,Third-generation cephalosporins,0.81300813
ISL,Iceland,2008,Klebsiella pneumoniae,Carbapenems,0.0
ISL,Iceland,2008,Klebsiella pneumoniae,Fluoroquinolones,8.33333333
ISL,Iceland,2008,Klebsiella pneumoniae,Third-generation cephalosporins,4.16666666
ISL,Iceland,2008,Pseudomonas aeruginosa,Carbapenems,
ISL,Iceland,2008,Staphylococcus aureus,Meticillin (MRSA),1.58730158
ISL,Iceland,2009,Enterococcus faecium,Aminopenicillins,68.0
ISL,Iceland,2009,Escherichia coli,Carbapenems,0.0
ISL,Iceland,2009,Escherichia coli,Fluoroquinolones,7.07070707
ISL,Iceland,2009,Escherichia coli,Third-generation cephalosporins,1.81818181
ISL,Iceland,2009,Klebsiella pneumoniae,Carbapenems,0.0
ISL,Iceland,2009,Klebsiella pneumoniae,Fluoroquinolones,0.0
ISL,Iceland,2009,Klebsiella pneumoniae,Third-generation cephalosporins,0.0
ISL,Iceland,2009,Pseudomonas aeruginosa,Carbapenems,
ISL,Iceland,2009,Staphylococcus aureus,Meticillin (MRSA),0.0
ISL,Iceland,2010,Enterococcus faecium,Aminopenicillins,
ISL,Iceland,2010,Escherichia coli,Carbapenems,0.0
ISL,Iceland,2010,Escherichia coli,Fluoroquinolones,10.52631578
ISL,Iceland,2010,Escherichia coli,Third-generation cephalosporins,3.84615384
ISL,Iceland,2010,Klebsiella pneumoniae,Carbapenems,
ISL,Iceland,2010,Klebsiella pneumoniae,Fluoroquinolones,0.0
ISL,Iceland,2010,Klebsiella pneumoniae,Third-generation cephalosporins,3.7037037
ISL,Iceland,2010,Pseudomonas aeruginosa,Carbapenems,
ISL,Iceland,2010,Staphylococcus aureus,Meticillin (MRSA),1.53846153
ISL,Iceland,2011,Enterococcus faecium,Aminopenicillins,
ISL,Iceland,2011,Escherichia coli,Fluoroquinolones,14.04958677
ISL,Iceland,2011,Escherichia coli,Third-generation cephalosporins,6.15384615
ISL,Iceland,2011,Klebsiella pneumoniae,Fluoroquinolones,4.16666666
ISL,Iceland,2011,Klebsiella pneumoniae,Third-generation cephalosporins,7.69230769
ISL,Iceland,2011,Pseudomonas aeruginosa,Carbapenems,
ISL,Iceland,2011,Staphylococcus aureus,Meticillin (MRSA),2.8169014
ISL,Iceland,2012,Acinetobacter spp.,Carbapenems,
ISL,Iceland,2012,Enterococcus faecium,Aminopenicillins,
ISL,Iceland,2012,Escherichia coli,Fluoroquinolones,9.70149253
ISL,Iceland,2012,Escherichia coli,Third-generation cephalosporins,5.07246376
ISL,Iceland,2012,Klebsiella pneumoniae,Fluoroquinolones,
ISL,Iceland,2012,Klebsiella pneumoniae,Third-generation cephalosporins,
ISL,Iceland,2012,Pseudomonas aeruginosa,Carbapenems,
ISL,Iceland,2012,Staphylococcus aureus,Meticillin (MRSA),1.72413793
ISL,Iceland,2013,Enterococcus faecium,Aminopenicillins,
ISL,Iceland,2013,Escherichia coli,Carbapenems,
ISL,Iceland,2013,Escherichia coli,Fluoroquinolones,14.65517241
ISL,Iceland,2013,Escherichia coli,Third-generation cephalosporins,4.95867768
ISL,Iceland,2013,Klebsiella pneumoniae,Fluoroquinolones,0.0
ISL,Iceland,2013,Klebsiella pneumoniae,Third-generation cephalosporins,0.0
ISL,Iceland,2013,Pseudomonas aeruginosa,Carbapenems,
ISL,Iceland,2013,Staphylococcus aureus,Meticillin (MRSA),0.0
ISL,Iceland,2014,Acinetobacter spp.,Carbapenems,
ISL,Iceland,2014,Enterococcus faecium,Aminopenicillins,
ISL,Iceland,2014,Escherichia coli,Carbapenems,
ISL,Iceland,2014,Escherichia coli,Fluoroquinolones,7.80141843
ISL,Iceland,2014,Escherichia coli,Third-generation cephalosporins,3.28947368
ISL,Iceland,2014,Klebsiella pneumoniae,Fluoroquinolones,3.57142857
ISL,Iceland,2014,Klebsiella pneumoniae,Third-generation cephalosporins,0.0
ISL,Iceland,2014,Pseudomonas aeruginosa,Carbapenems,
ISL,Iceland,2014,Staphylococcus aureus,Meticillin (MRSA),3.27868852
ISL,Iceland,2015,Acinetobacter spp.,Carbapenems,
ISL,Iceland,2015,Enterococcus faecium,Aminopenicillins,90.0
ISL,Iceland,2015,Escherichia coli,Fluoroquinolones,6.79012345
ISL,Iceland,2015,Escherichia coli,Third-generation cephalosporins,1.73410404
ISL,Iceland,2015,Klebsiella pneumoniae,Carbapenems,
ISL,Iceland,2015,Klebsiella pneumoniae,Fluoroquinolones,2.85714285
ISL,Iceland,2015,Klebsiella pneumoniae,Third-generation cephalosporins,0.0
ISL,Iceland,2015,Pseudomonas aeruginosa,Carbapenems,
ISL,Iceland,2015,Staphylococcus aureus,Meticillin (MRSA),0.0
ISL,Iceland,2016,Acinetobacter spp.,Carbapenems,
ISL,Iceland,2016,Enterococcus faecium,Aminopenicillins,
ISL,Iceland,2016,Escherichia coli,Carbapenems,
ISL,Iceland,2016,Escherichia coli,Fluoroquinolones,9.55056179
ISL,Iceland,2016,Escherichia coli,Third-generation cephalosporins,4.16666666
ISL,Iceland,2016,Klebsiella pneumoniae,Carbapenems,
ISL,Iceland,2016,Klebsiella pneumoniae,Fluoroquinolones,0.0
ISL,Iceland,2016,Klebsiella pneumoniae,Third-generation cephalosporins,0.0
ISL,Iceland,2016,Pseudomonas aeruginosa,Carbapenems,
ISL,Iceland,2016,Staphylococcus aureus,Meticillin (MRSA),1.31578947
ISL,Iceland,2017,Acinetobacter spp.,Carbapenems,
ISL,Iceland,2017,Enterococcus faecium,Aminopenicillins,
ISL,Iceland,2017,Escherichia coli,Carbapenems,
ISL,Iceland,2017,Escherichia coli,Fluoroquinolones,11.55778894
ISL,Iceland,2017,Escherichia coli,Third-generation cephalosporins,6.10328638
ISL,Iceland,2017,Klebsiella pneumoniae,Fluoroquinolones,
ISL,Iceland,2017,Klebsiella pneumoniae,Third-generation cephalosporins,
ISL,Iceland,2017,Pseudomonas aeruginosa,Carbapenems,
ISL,Iceland,2017,Staphylococcus aureus,Meticillin (MRSA),1.44927536
ISL,Iceland,2018,Acinetobacter spp.,Carbapenems,
ISL,Iceland,2018,Enterococcus faecium,Aminopenicillins,
ISL,Iceland,2018,Escherichia coli,Carbapenems,
