iso3,year,TXx,TNx,SU,TR,WSDI,TN90p
ISL,2012,20.805562948382224,27.317645633827105,219.77002649950467,0.0,19.720135702705242,14.828731852141079
ISL,2012,20.805562948382224,27.317645633827105,0.0,95.45522820817428,35.06736516409915,27.59640414261158
ISL,2012,20.805562948382224,27.317645633827105,0.0,95.45522820817428,35.06736516409915,14.828731852141079
ISL,2012,20.805562948382224,27.317645633827105,0.0,95.45522820817428,19.720135702705242,27.59640414261158
ISL,2012,20.805562948382224,27.317645633827105,0.0,95.45522820817428,19.720135702705242,14.828731852141079
ISL,2012,20.805562948382224,27.317645633827105,0.0,0.0,35.06736516409915,27.59640414261158
ISL,2012,20.805562948382224,27.317645633827105,0.0,0.0,35.06736516409915,14.828731852141079
ISL,2012,20.805562948382224,27.317645633827105,0.0,0.0,19.720135702705242,27.59640414261158
ISL,2012,20.805562948382224,27.317645633827105,0.0,0.0,19.720135702705242,14.828731852141079
ISL,2012,20.805562948382224,13.403928227488068,219.77002649950467,95.45522820817428,35.06736516409915,27.59640414261158
ISL,2012,20.805562948382224,13.403928227488068,219.77002649950467,95.45522820817428,35.06736516409915,14.828731852141079
ISL,2012,20.805562948382224,13.403928227488068,219.77002649950467,95.45522820817428,19.720135702705242,27.59640414261158
ISL,2012,20.805562948382224,13.403928227488068,219.77002649950467,95.45522820817428,19.720135702705242,14.828731852141079
ISL,2012,20.805562948382224,13.403928227488068,219.77002649950467,0.0,35.06736516409915,27.59640414261158
ISL,2012,20.805562948382224,13.403928227488068,219.77002649950467,0.0,35.06736516409915,14.828731852141079
ISL,2012,20.805562948382224,13.403928227488068,219.77002649950467,0.0,19.720135702705242,27.59640414261158
ISL,2012,20.805562948382224,13.403928227488068,219.77002649950467,0.0,19.720135702705242,14.828731852141079
ISL,2012,20.805562948382224,13.403928227488068,0.0,95.45522820817428,35.06736516409915,27.59640414261158
ISL,2012,20.805562948382224,13.403928227488068,0.0,95.45522820817428,35.06736516409915,14.828731852141079
ISL,2012,20.805562948382224,13.403928227488068,0.0,95.45522820817428,19.720135702705242,27.59640414261158
ISL,2012,20.805562948382224,13.403928227488068,0.0,95.45522820817428,19.720135702705242,14.828731852141079
ISL,2012,20.805562948382224,13.403928227488068,0.0,0.0,35.06736516409915,27.59640414261158
ISL,2012,20.805562948382224,13.403928227488068,0.0,0.0,35.06736516409915,14.828731852141079
ISL,2012,20.805562948382224,13.403928227488068,0.0,0.0,19.720135702705242,27.59640414261158
ISL,2012,20.805562948382224,13.403928227488068,0.0,0.0,19.720135702705242,14.828731852141079
ISL,2013,40.362749377971056,25.478261412467084,230.89586875977992,80.8986464773657,8.783371447539558,24.597196536119064
ISL,2013,40.362749377971056,25.478261412467084,230.89586875977992,80.8986464773657,8.783371447539558,14.478994083872008
ISL,2013,40.362749377971056,25.478261412467084,230.89586875977992,80.8986464773657,3.8480108363889918,24.597196536119064
ISL,2013,40.362749377971056,25.478261412467084,230.89586875977992,80.8986464773657,3.8480108363889918,14.478994083872008
ISL,2013,40.362749377971056,25.478261412467084,230.89586875977992,0.0,8.783371447539558,24.597196536119064
ISL,2013,40.362749377971056,25.478261412467084,230.89586875977992,0.0,8.783371447539558,14.478994083872008
ISL,2013,40.362749377971056,25.478261412467084,230.89586875977992,0.0,3.8480108363889918,24.597196536119064
ISL,2013,40.362749377971056,25.478261412467084,230.89586875977992,0.0,3.8480108363889918,14.478994083872008
ISL,2013,40.362749377971056,25.478261412467084,0.0,80.8986464773657,8.783371447539558,24.597196536119064
ISL,2013,40.362749377971056,25.478261412467084,0.0,80.8986464773657,8.783371447539558,14.478994083872008
ISL,2013,40.362749377971056,25.478261412467084,0.0,80.8986464773657,3.8480108363889918,24.597196536119064
ISL,2013,40.362749377971056,25.478261412467084,0.0,80.8986464773657,3.8480108363889918,14.478994083872008
ISL,2013,40.362749377971056,25.478261412467084,0.0,0.0,8.783371447539558,24.597196536119064
ISL,2013,40.362749377971056,25.478261412467084,0.0,0.0,8.783371447539558,14.478994083872008
ISL,2013,40.362749377971056,25.478261412467084,0.0,0.0,3.8480108363889918,24.597196536119064
ISL,2013,40.362749377971056,25.478261412467084,0.0,0.0,3.8480108363889918,14.478994083872008
ISL,2013,40.362749377971056,11.795113611303297,230.89586875977992,80.8986464773657,8.783371447539558,24.597196536119064
ISL,2013,40.362749377971056,11.795113611303297,230.89586875977992,80.8986464773657,8.783371447539558,14.478994083872008
ISL,2013,40.362749377971056,11.795113611303297,230.89586875977992,80.8986464773657,3.8480108363889918,24.597196536119064
ISL,2013,40.362749377971056,11.795113611303297,230.89586875977992,80.8986464773657,3.8480108363889918,14.478994083872008
ISL,2013,40.362749377971056,11.795113611303297,230.89586875977992,0.0,8.783371447539558,24.597196536119064
ISL,2013,40.362749377971056,11.795113611303297,230.89586875977992,0.0,8.783371447539558,14.478994083872008
ISL,2013,40.362749377971056,11.795113611303297,230.89586875977992,0.0,3.8480108363889918,24.597196536119064
ISL,2013,40.362749377971056,11.795113611303297,230.89586875977992,0.0,3.8480108363889918,14.478994083872008
ISL,2013,40.362749377971056,11.795113611303297,0.0,80.8986464773657,8.783371447539558,24.597196536119064
ISL,2013,40.362749377971056,11.795113611303297,0.0,80.8986464773657,8.783371447539558,14.478994083872008
ISL,2013,40.362749377971056,11.795113611303297,0.0,80.8986464773657,3.8480108363889918,24.597196536119064
ISL,2013,40.362749377971056,11.795113611303297,0.0,80.8986464773657,3.8480108363889918,14.478994083872008
ISL,2013,40.362749377971056,11.795113611303297,0.0,0.0,8.783371447539558,24.597196536119064
ISL,2013,40.362749377971056,11.795113611303297,0.0,0.0,8.783371447539558,14.478994083872008
ISL,2013,40.362749377971056,11.795113611303297,0.0,0.0,3.8480108363889918,24.597196536119064
ISL,2013,40.362749377971056,11.795113611303297,0.0,0.0,3.8480108363889918,14.478994083872008
ISL,2013,19.206014038146204,25.478261412467084,230.89586875977992,80.8986464773657,8.783371447539558,24.597196536119064
ISL,2013,19.206014038146204,25.478261412467084,230.89586875977992,80.8986464773657,8.783371447539558,14.478994083872008
ISL,2013,19.206014038146204,25.478261412467084,230.89586875977992,80.8986464773657,3.8480108363889918,24.597196536119064
ISL,2013,19.206014038146204,25.478261412467084,230.89586875977992,80.8986464773657,3.8480108363889918,14.478994083872008
ISL,2013,19.206014038146204,25.478261412467084,230.89586875977992,0.0,8.783371447539558,24.597196536119064
ISL,2013,19.206014038146204,25.478261412467084,230.89586875977992,0.0,8.783371447539558,14.478994083872008
ISL,2013,19.206014038146204,25.478261412467084,230.89586875977992,0.0,3.8480108363889918,24.597196536119064
ISL,2013,19.206014038146204,25.478261412467084,230.89586875977992,0.0,3.8480108363889918,14.478994083872008
ISL,2013,19.206014038146204,25.478261412467084,0.0,80.8986464773657,8.783371447539558,24.597196536119064
ISL,2013,19.206014038146204,25.478261412467084,0.0,80.8986464773657,8.783371447539558,14.478994083872008
ISL,2013,19.206014038146204,25.478261412467084,0.0,80.8986464773657,3.8480108363889918,24.597196536119064
ISL,2013,19.206014038146204,25.478261412467084,0.0,80.8986464773657,3.8480108363889918,14.478994083872008
ISL,2013,19.206014038146204,25.478261412467084,0.0,0.0,8.783371447539558,24.597196536119064
ISL,2013,19.206014038146204,25.478261412467084,0.0,0.0,8.783371447539558,14.478994083872008
ISL,2013,19.206014038146204,25.478261412467084,0.0,0.0,3.8480108363889918,24.597196536119064
ISL,2013,19.206014038146204,25.478261412467084,0.0,0.0,3.8480108363889918,14.478994083872008
ISL,2013,19.206014038146204,11.795113611303297,230.89586875977992,80.8986464773657,8.783371447539558,24.597196536119064
ISL,2013,19.206014038146204,11.795113611303297,230.89586875977992,80.8986464773657,8.783371447539558,14.478994083872008
ISL,2013,19.206014038146204,11.795113611303297,230.89586875977992,80.8986464773657,3.8480108363889918,24.597196536119064
ISL,2013,19.206014038146204,11.795113611303297,230.89586875977992,80.8986464773657,3.8480108363889918,14.478994083872008
ISL,2013,19.206014038146204,11.795113611303297,230.89586875977992,0.0,8.783371447539558,24.597196536119064
ISL,2013,19.206014038146204,11.795113611303297,230.89586875977992,0.0,8.783371447539558,14.478994083872008
ISL,2013,19.206014038146204,11.795113611303297,230.89586875977992,0.0,3.8480108363889918,24.597196536119064
ISL,2013,19.206014038146204,11.795113611303297,230.89586875977992,0.0,3.8480108363889918,14.478994083872008
ISL,2013,19.206014038146204,11.795113611303297,0.0,80.8986464773657,8.783371447539558,24.597196536119064
ISL,2013,19.206014038146204,11.795113611303297,0.0,80.8986464773657,8.783371447539558,14.478994083872008
ISL,2013,19.206014038146204,11.795113611303297,0.0,80.8986464773657,3.8480108363889918,24.597196536119064
ISL,2013,19.206014038146204,11.795113611303297,0.0,80.8986464773657,3.8480108363889918,14.478994083872008
ISL,2013,19.206014038146204,11.795113611303297,0.0,0.0,8.783371447539558,24.597196536119064
ISL,2013,19.206014038146204,11.795113611303297,0.0,0.0,8.783371447539558,14.478994083872008
ISL,2013,19.206014038146204,11.795113611303297,0.0,0.0,3.8480108363889918,24.597196536119064
ISL,2013,19.206014038146204,11.795113611303297,0.0,0.0,3.8480108363889918,14.478994083872008
ISL,2014,41.49905725548074,26.51886947847684,223.0484967526571,81.35323020411892,15.317121004315261,25.090793832790865
ISL,2014,41.49905725548074,26.51886947847684,223.0484967526571,81.35323020411892,15.317121004315261,25.01840641555911
ISL,2014,41.49905725548074,26.51886947847684,223.0484967526571,81.35323020411892,16.066168992283384,25.090793832790865
ISL,2014,41.49905725548074,26.51886947847684,223.0484967526571,81.35323020411892,16.066168992283384,25.01840641555911
ISL,2014,41.49905725548074,26.51886947847684,223.0484967526571,0.0,15.317121004315261,25.090793832790865
ISL,2014,41.49905725548074,26.51886947847684,223.0484967526571,0.0,15.317121004315261,25.01840641555911
ISL,2014,41.49905725548074,26.51886947847684,223.0484967526571,0.0,16.066168992283384,25.090793832790865
ISL,2014,41.49905725548074,26.51886947847684,223.0484967526571,0.0,16.066168992283384,25.01840641555911
ISL,2014,41.49905725548074,26.51886947847684,0.0,81.35323020411892,15.317121004315261,25.090793832790865
ISL,2014,41.49905725548074,26.51886947847684,0.0,81.35323020411892,15.317121004315261,25.01840641555911
ISL,2014,41.49905725548074,26.51886947847684,0.0,81.35323020411892,16.066168992283384,25.090793832790865
ISL,2014,41.49905725548074,26.51886947847684,0.0,81.35323020411892,16.066168992283384,25.01840641555911
ISL,2014,41.49905725548074,26.51886947847684,0.0,0.0,15.317121004315261,25.090793832790865
ISL,2014,41.49905725548074,26.51886947847684,0.0,0.0,15.317121004315261,25.01840641555911
ISL,2014,41.49905725548074,26.51886947847684,0.0,0.0,16.066168992283384,25.090793832790865
ISL,2014,41.49905725548074,26.51886947847684,0.0,0.0,16.066168992283384,25.01840641555911
ISL,2014,41.49905725548074,12.178312296046716,223.0484967526571,81.35323020411892,15.317121004315261,25.090793832790865
ISL,2014,41.49905725548074,12.178312296046716,223.0484967526571,81.35323020411892,15.317121004315261,25.01840641555911
ISL,2014,41.49905725548074,12.178312296046716,223.0484967526571,81.35323020411892,16.066168992283384,25.090793832790865
ISL,2014,41.49905725548074,12.178312296046716,223.0484967526571,81.35323020411892,16.066168992283384,25.01840641555911
ISL,2014,41.49905725548074,12.178312296046716,223.0484967526571,0.0,15.317121004315261,25.090793832790865
ISL,2014,41.49905725548074,12.178312296046716,223.0484967526571,0.0,15.317121004315261,25.01840641555911
ISL,2014,41.49905725548074,12.178312296046716,223.0484967526571,0.0,16.066168992283384,25.090793832790865
ISL,2014,41.49905725548074,12.178312296046716,223.0484967526571,0.0,16.066168992283384,25.01840641555911
ISL,2014,41.49905725548074,12.178312296046716,0.0,81.35323020411892,15.317121004315261,25.090793832790865
ISL,2014,41.49905725548074,12.178312296046716,0.0,81.35323020411892,15.317121004315261,25.01840641555911
ISL,2014,41.49905725548074,12.178312296046716,0.0,81.35323020411892,16.066168992283384,25.090793832790865
ISL,2014,41.49905725548074,12.178312296046716,0.0,81.35323020411892,16.066168992283384,25.01840641555911
ISL,2014,41.49905725548074,12.178312296046716,0.0,0.0,15.317121004315261,25.090793832790865
ISL,2014,41.49905725548074,12.178312296046716,0.0,0.0,15.317121004315261,25.01840641555911
ISL,2014,41.49905725548074,12.178312296046716,0.0,0.0,16.066168992283384,25.090793832790865
ISL,2014,41.49905725548074,12.178312296046716,0.0,0.0,16.066168992283384,25.01840641555911
ISL,2014,18.946282336270087,26.51886947847684,223.0484967526571,81.35323020411892,15.317121004315261,25.090793832790865
ISL,2014,18.946282336270087,26.51886947847684,223.0484967526571,81.35323020411892,15.317121004315261,25.01840641555911
ISL,2014,18.946282336270087,26.51886947847684,223.0484967526571,81.35323020411892,16.066168992283384,25.090793832790865
ISL,2014,18.946282336270087,26.51886947847684,223.0484967526571,81.35323020411892,16.066168992283384,25.01840641555911
ISL,2014,18.946282336270087,26.51886947847684,223.0484967526571,0.0,15.317121004315261,25.090793832790865
ISL,2014,18.946282336270087,26.51886947847684,223.0484967526571,0.0,15.317121004315261,25.01840641555911
ISL,2014,18.946282336270087,26.51886947847684,223.0484967526571,0.0,16.066168992283384,25.090793832790865
ISL,2014,18.946282336270087,26.51886947847684,223.0484967526571,0.0,16.066168992283384,25.01840641555911
ISL,2014,18.946282336270087,26.51886947847684,0.0,81.35323020411892,15.317121004315261,25.090793832790865
ISL,2014,18.946282336270087,26.51886947847684,0.0,81.35323020411892,15.317121004315261,25.01840641555911
ISL,2014,18.946282336270087,26.51886947847684,0.0,81.35323020411892,16.066168992283384,25.090793832790865
ISL,2014,18.946282336270087,26.51886947847684,0.0,81.35323020411892,16.066168992283384,25.01840641555911
ISL,2014,18.946282336270087,26.51886947847684,0.0,0.0,15.317121004315261,25.090793832790865
ISL,2014,18.946282336270087,26.51886947847684,0.0,0.0,15.317121004315261,25.01840641555911
ISL,2014,18.946282336270087,26.51886947847684,0.0,0.0,16.066168992283384,25.090793832790865
ISL,2014,18.946282336270087,26.51886947847684,0.0,0.0,16.066168992283384,25.01840641555911
ISL,2014,18.946282336270087,12.178312296046716,223.0484967526571,81.35323020411892,15.317121004315261,25.090793832790865
ISL,2014,18.946282336270087,12.178312296046716,223.0484967526571,81.35323020411892,15.317121004315261,25.01840641555911
ISL,2014,18.946282336270087,12.178312296046716,223.0484967526571,81.35323020411892,16.066168992283384,25.090793832790865
ISL,2014,18.946282336270087,12.178312296046716,223.0484967526571,81.35323020411892,16.066168992283384,25.01840641555911
ISL,2014,18.946282336270087,12.178312296046716,223.0484967526571,0.0,15.317121004315261,25.090793832790865
ISL,2014,18.946282336270087,12.178312296046716,223.0484967526571,0.0,15.317121004315261,25.01840641555911
ISL,2014,18.946282336270087,12.178312296046716,223.0484967526571,0.0,16.066168992283384,25.090793832790865
ISL,2014,18.946282336270087,12.178312296046716,223.0484967526571,0.0,16.066168992283384,25.01840641555911
ISL,2014,18.946282336270087,12.178312296046716,0.0,81.35323020411892,15.317121004315261,25.090793832790865
ISL,2014,18.946282336270087,12.178312296046716,0.0,81.35323020411892,15.317121004315261,25.01840641555911
ISL,2014,18.946282336270087,12.178312296046716,0.0,81.35323020411892,16.066168992283384,25.090793832790865
ISL,2014,18.946282336270087,12.178312296046716,0.0,81.35323020411892,16.066168992283384,25.01840641555911
ISL,2014,18.946282336270087,12.178312296046716,0.0,0.0,15.317121004315261,25.090793832790865
ISL,2014,18.946282336270087,12.178312296046716,0.0,0.0,15.317121004315261,25.01840641555911
ISL,2014,18.946282336270087,12.178312296046716,0.0,0.0,16.066168992283384,25.090793832790865
ISL,2014,18.946282336270087,12.178312296046716,0.0,0.0,16.066168992283384,25.01840641555911
ISL,2015,43.1570048906226,28.752870673094012,218.0528310420079,94.82676078964337,38.1378635803313,28.60186434277313
ISL,2015,43.1570048906226,28.752870673094012,218.0528310420079,94.82676078964337,38.1378635803313,15.104095201276985
ISL,2015,43.1570048906226,28.752870673094012,218.0528310420079,94.82676078964337,6.142028338196145,28.60186434277313
ISL,2015,43.1570048906226,28.752870673094012,218.0528310420079,94.82676078964337,6.142028338196145,15.104095201276985
ISL,2015,43.1570048906226,28.752870673094012,218.0528310420079,0.0,38.1378635803313,28.60186434277313
ISL,2015,43.1570048906226,28.752870673094012,218.0528310420079,0.0,38.1378635803313,15.104095201276985
ISL,2015,43.1570048906226,28.752870673094012,218.0528310420079,0.0,6.142028338196145,28.60186434277313
ISL,2015,43.1570048906226,28.752870673094012,218.0528310420079,0.0,6.142028338196145,15.104095201276985
ISL,2015,43.1570048906226,28.752870673094012,0.0,94.82676078964337,38.1378635803313,28.60186434277313
ISL,2015,43.1570048906226,28.752870673094012,0.0,94.82676078964337,38.1378635803313,15.104095201276985
ISL,2015,43.1570048906226,28.752870673094012,0.0,94.82676078964337,6.142028338196145,28.60186434277313
ISL,2015,43.1570048906226,28.752870673094012,0.0,94.82676078964337,6.142028338196145,15.104095201276985
ISL,2015,43.1570048906226,28.752870673094012,0.0,0.0,38.1378635803313,28.60186434277313
ISL,2015,43.1570048906226,28.752870673094012,0.0,0.0,38.1378635803313,15.104095201276985
ISL,2015,43.1570048906226,28.752870673094012,0.0,0.0,6.142028338196145,28.60186434277313
ISL,2015,43.1570048906226,28.752870673094012,0.0,0.0,6.142028338196145,15.104095201276985
ISL,2015,43.1570048906226,11.423234847202647,218.0528310420079,94.82676078964337,38.1378635803313,28.60186434277313
ISL,2015,43.1570048906226,11.423234847202647,218.0528310420079,94.82676078964337,38.1378635803313,15.104095201276985
ISL,2015,43.1570048906226,11.423234847202647,218.0528310420079,94.82676078964337,6.142028338196145,28.60186434277313
ISL,2015,43.1570048906226,11.423234847202647,218.0528310420079,94.82676078964337,6.142028338196145,15.104095201276985
ISL,2015,43.1570048906226,11.423234847202647,218.0528310420079,0.0,38.1378635803313,28.60186434277313
ISL,2015,43.1570048906226,11.423234847202647,218.0528310420079,0.0,38.1378635803313,15.104095201276985
ISL,2015,43.1570048906226,11.423234847202647,218.0528310420079,0.0,6.142028338196145,28.60186434277313
ISL,2015,43.1570048906226,11.423234847202647,218.0528310420079,0.0,6.142028338196145,15.104095201276985
ISL,2015,43.1570048906226,11.423234847202647,0.0,94.82676078964337,38.1378635803313,28.60186434277313
ISL,2015,43.1570048906226,11.423234847202647,0.0,94.82676078964337,38.1378635803313,15.104095201276985
ISL,2015,43.1570048906226,11.423234847202647,0.0,94.82676078964337,6.142028338196145,28.60186434277313
ISL,2015,43.1570048906226,11.423234847202647,0.0,94.82676078964337,6.142028338196145,15.104095201276985
ISL,2015,43.1570048906226,11.423234847202647,0.0,0.0,38.1378635803313,28.60186434277313
ISL,2015,43.1570048906226,11.423234847202647,0.0,0.0,38.1378635803313,15.104095201276985
ISL,2015,43.1570048906226,11.423234847202647,0.0,0.0,6.142028338196145,28.60186434277313
ISL,2015,43.1570048906226,11.423234847202647,0.0,0.0,6.142028338196145,15.104095201276985
ISL,2015,18.52972621850912,28.752870673094012,218.0528310420079,94.82676078964337,38.1378635803313,28.60186434277313
ISL,2015,18.52972621850912,28.752870673094012,218.0528310420079,94.82676078964337,38.1378635803313,15.104095201276985
ISL,2015,18.52972621850912,28.752870673094012,218.0528310420079,94.82676078964337,6.142028338196145,28.60186434277313
ISL,2015,18.52972621850912,28.752870673094012,218.0528310420079,94.82676078964337,6.142028338196145,15.104095201276985
ISL,2015,18.52972621850912,28.752870673094012,218.0528310420079,0.0,38.1378635803313,28.60186434277313
ISL,2015,18.52972621850912,28.752870673094012,218.0528310420079,0.0,38.1378635803313,15.104095201276985
ISL,2015,18.52972621850912,28.752870673094012,218.0528310420079,0.0,6.142028338196145,28.60186434277313
ISL,2015,18.52972621850912,28.752870673094012,218.0528310420079,0.0,6.142028338196145,15.104095201276985
ISL,2015,18.52972621850912,28.752870673094012,0.0,94.82676078964337,38.1378635803313,28.60186434277313
ISL,2015,18.52972621850912,28.752870673094012,0.0,94.82676078964337,38.1378635803313,15.104095201276985
ISL,2015,18.52972621850912,28.752870673094012,0.0,94.82676078964337,6.142028338196145,28.60186434277313
ISL,2015,18.52972621850912,28.752870673094012,0.0,94.82676078964337,6.142028338196145,15.104095201276985
ISL,2015,18.52972621850912,28.752870673094012,0.0,0.0,38.1378635803313,28.60186434277313
ISL,2015,18.52972621850912,28.752870673094012,0.0,0.0,38.1378635803313,15.104095201276985
ISL,2015,18.52972621850912,28.752870673094012,0.0,0.0,6.142028338196145,28.60186434277313
ISL,2015,18.52972621850912,28.752870673094012,0.0,0.0,6.142028338196145,15.104095201276985
ISL,2015,18.52972621850912,11.423234847202647,218.0528310420079,94.82676078964337,38.1378635803313,28.60186434277313
ISL,2015,18.52972621850912,11.423234847202647,218.0528310420079,94.82676078964337,38.1378635803313,15.104095201276985
ISL,2015,18.52972621850912,11.423234847202647,218.0528310420079,94.82676078964337,6.142028338196145,28.60186434277313
ISL,2015,18.52972621850912,11.423234847202647,218.0528310420079,94.82676078964337,6.142028338196145,15.104095201276985
ISL,2015,18.52972621850912,11.423234847202647,218.0528310420079,0.0,38.1378635803313,28.60186434277313
ISL,2015,18.52972621850912,11.423234847202647,218.0528310420079,0.0,38.1378635803313,15.104095201276985
ISL,2015,18.52972621850912,11.423234847202647,218.0528310420079,0.0,6.142028338196145,28.60186434277313
ISL,2015,18.52972621850912,11.423234847202647,218.0528310420079,0.0,6.142028338196145,15.104095201276985
ISL,2015,18.52972621850912,11.423234847202647,0.0,94.82676078964337,38.1378635803313,28.60186434277313
ISL,2015,18.52972621850912,11.423234847202647,0.0,94.82676078964337,38.1378635803313,15.104095201276985
ISL,2015,18.52972621850912,11.423234847202647,0.0,94.82676078964337,6.142028338196145,28.60186434277313
ISL,2015,18.52972621850912,11.423234847202647,0.0,94.82676078964337,6.142028338196145,15.104095201276985
ISL,2015,18.52972621850912,11.423234847202647,0.0,0.0,38.1378635803313,28.60186434277313
ISL,2015,18.52972621850912,11.423234847202647,0.0,0.0,38.1378635803313,15.104095201276985
ISL,2015,18.52972621850912,11.423234847202647,0.0,0.0,6.142028338196145,28.60186434277313
ISL,2015,18.52972621850912,11.423234847202647,0.0,0.0,6.142028338196145,15.104095201276985
ISL,2016,42.08136779913482,26.75176023974534,235.6650986989517,96.68449432725608,24.396233932776468,29.53961662543427
ISL,2016,42.08136779913482,26.75176023974534,235.6650986989517,96.68449432725608,24.396233932776468,20.37432524192492
ISL,2016,42.08136779913482,26.75176023974534,235.6650986989517,96.68449432725608,23.217814968035032,29.53961662543427
ISL,2016,42.08136779913482,26.75176023974534,235.6650986989517,96.68449432725608,23.217814968035032,20.37432524192492
ISL,2016,42.08136779913482,26.75176023974534,235.6650986989517,0.0,24.396233932776468,29.53961662543427
ISL,2016,42.08136779913482,26.75176023974534,235.6650986989517,0.0,24.396233932776468,20.37432524192492
ISL,2016,42.08136779913482,26.75176023974534,235.6650986989517,0.0,23.217814968035032,29.53961662543427
ISL,2016,42.08136779913482,26.75176023974534,235.6650986989517,0.0,23.217814968035032,20.37432524192492
ISL,2016,42.08136779913482,26.75176023974534,0.0,96.68449432725608,24.396233932776468,29.53961662543427
ISL,2016,42.08136779913482,26.75176023974534,0.0,96.68449432725608,24.396233932776468,20.37432524192492
ISL,2016,42.08136779913482,26.75176023974534,0.0,96.68449432725608,23.217814968035032,29.53961662543427
ISL,2016,42.08136779913482,26.75176023974534,0.0,96.68449432725608,23.217814968035032,20.37432524192492
ISL,2016,42.08136779913482,26.75176023974534,0.0,0.0,24.396233932776468,29.53961662543427
ISL,2016,42.08136779913482,26.75176023974534,0.0,0.0,24.396233932776468,20.37432524192492
ISL,2016,42.08136779913482,26.75176023974534,0.0,0.0,23.217814968035032,29.53961662543427
ISL,2016,42.08136779913482,26.75176023974534,0.0,0.0,23.217814968035032,20.37432524192492
ISL,2016,42.08136779913482,11.820082970932212,235.6650986989517,96.68449432725608,24.396233932776468,29.53961662543427
ISL,2016,42.08136779913482,11.820082970932212,235.6650986989517,96.68449432725608,24.396233932776468,20.37432524192492
ISL,2016,42.08136779913482,11.820082970932212,235.6650986989517,96.68449432725608,23.217814968035032,29.53961662543427
ISL,2016,42.08136779913482,11.820082970932212,235.6650986989517,96.68449432725608,23.217814968035032,20.37432524192492
ISL,2016,42.08136779913482,11.820082970932212,235.6650986989517,0.0,24.396233932776468,29.53961662543427
ISL,2016,42.08136779913482,11.820082970932212,235.6650986989517,0.0,24.396233932776468,20.37432524192492
ISL,2016,42.08136779913482,11.820082970932212,235.6650986989517,0.0,23.217814968035032,29.53961662543427
ISL,2016,42.08136779913482,11.820082970932212,235.6650986989517,0.0,23.217814968035032,20.37432524192492
ISL,2016,42.08136779913482,11.820082970932212,0.0,96.68449432725608,24.396233932776468,29.53961662543427
ISL,2016,42.08136779913482,11.820082970932212,0.0,96.68449432725608,24.396233932776468,20.37432524192492
ISL,2016,42.08136779913482,11.820082970932212,0.0,96.68449432725608,23.217814968035032,29.53961662543427
ISL,2016,42.08136779913482,11.820082970932212,0.0,96.68449432725608,23.217814968035032,20.37432524192492
ISL,2016,42.08136779913482,11.820082970932212,0.0,0.0,24.396233932776468,29.53961662543427
ISL,2016,42.08136779913482,11.820082970932212,0.0,0.0,24.396233932776468,20.37432524192492
ISL,2016,42.08136779913482,11.820082970932212,0.0,0.0,23.217814968035032,29.53961662543427
ISL,2016,42.08136779913482,11.820082970932212,0.0,0.0,23.217814968035032,20.37432524192492
ISL,2016,19.226914848623643,26.75176023974534,235.6650986989517,96.68449432725608,24.396233932776468,29.53961662543427
ISL,2016,19.226914848623643,26.75176023974534,235.6650986989517,96.68449432725608,24.396233932776468,20.37432524192492
ISL,2016,19.226914848623643,26.75176023974534,235.6650986989517,96.68449432725608,23.217814968035032,29.53961662543427
ISL,2016,19.226914848623643,26.75176023974534,235.6650986989517,96.68449432725608,23.217814968035032,20.37432524192492
ISL,2016,19.226914848623643,26.75176023974534,235.6650986989517,0.0,24.396233932776468,29.53961662543427
ISL,2016,19.226914848623643,26.75176023974534,235.6650986989517,0.0,24.396233932776468,20.37432524192492
ISL,2016,19.226914848623643,26.75176023974534,235.6650986989517,0.0,23.217814968035032,29.53961662543427
ISL,2016,19.226914848623643,26.75176023974534,235.6650986989517,0.0,23.217814968035032,20.37432524192492
ISL,2016,19.226914848623643,26.75176023974534,0.0,96.68449432725608,24.396233932776468,29.53961662543427
ISL,2016,19.226914848623643,26.75176023974534,0.0,96.68449432725608,24.396233932776468,20.37432524192492
ISL,2016,19.226914848623643,26.75176023974534,0.0,96.68449432725608,23.217814968035032,29.53961662543427
ISL,2016,19.226914848623643,26.75176023974534,0.0,96.68449432725608,23.217814968035032,20.37432524192492
ISL,2016,19.226914848623643,26.75176023974534,0.0,0.0,24.396233932776468,29.53961662543427
ISL,2016,19.226914848623643,26.75176023974534,0.0,0.0,24.396233932776468,20.37432524192492
ISL,2016,19.226914848623643,26.75176023974534,0.0,0.0,23.217814968035032,29.53961662543427
ISL,2016,19.226914848623643,26.75176023974534,0.0,0.0,23.217814968035032,20.37432524192492
ISL,2016,19.226914848623643,11.820082970932212,235.6650986989517,96.68449432725608,24.396233932776468,29.53961662543427
ISL,2016,19.226914848623643,11.820082970932212,235.6650986989517,96.68449432725608,24.396233932776468,20.37432524192492
ISL,2016,19.226914848623643,11.820082970932212,235.6650986989517,96.68449432725608,23.217814968035032,29.53961662543427
ISL,2016,19.226914848623643,11.820082970932212,235.6650986989517,96.68449432725608,23.217814968035032,20.37432524192492
ISL,2016,19.226914848623643,11.820082970932212,235.6650986989517,0.0,24.396233932776468,29.53961662543427
ISL,2016,19.226914848623643,11.820082970932212,235.6650986989517,0.0,24.396233932776468,20.37432524192492
ISL,2016,19.226914848623643,11.820082970932212,235.6650986989517,0.0,23.217814968035032,29.53961662543427
ISL,2016,19.226914848623643,11.820082970932212,235.6650986989517,0.0,23.217814968035032,20.37432524192492
