"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","I - 'susceptible, increased exposure' isolates ","N","2024","NL","Netherlands",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","I - 'susceptible, increased exposure' isolates ","N","2024","NO","Norway",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","I - 'susceptible, increased exposure' isolates ","N","2024","PL","Poland",5.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","I - 'susceptible, increased exposure' isolates ","N","2024","PT","Portugal",2.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","I - 'susceptible, increased exposure' isolates ","N","2024","RO","Romania",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","I - 'susceptible, increased exposure' isolates ","N","2024","SE","Sweden",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","I - 'susceptible, increased exposure' isolates ","N","2024","SI","Slovenia",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","I - 'susceptible, increased exposure' isolates ","N","2024","SK","Slovakia",2.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2012","BG","Bulgaria",35.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2012","CY","Cyprus",13.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2012","DE","Germany",8.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2012","DK","Denmark",6.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2012","EL","Greece",1101.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2012","FR","France",13.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2012","HU","Hungary",201.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2012","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2012","IT","Italy",192.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2012","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2012","MT","Malta",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2012","NL","Netherlands",5.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2012","NO","Norway",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2012","PL","Poland",81.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2012","PT","Portugal",133.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2012","RO","Romania",44.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2012","SI","Slovenia",6.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2012","UK","United Kingdom",2.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","AT","Austria",4.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","BE","Belgium",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","BG","Bulgaria",53.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","CY","Cyprus",20.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","CZ","Czechia",4.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","DE","Germany",16.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","DK","Denmark",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","EL","Greece",768.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","ES","Spain",72.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","FI","Finland",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","FR","France",24.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","HR","Croatia",102.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","HU","Hungary",241.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","IE","Ireland",2.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","IT","Italy",372.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","MT","Malta",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","NL","Netherlands",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","NO","Norway",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","PL","Poland",94.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","PT","Portugal",158.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","RO","Romania",117.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","SE","Sweden",4.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","SI","Slovenia",6.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","SK","Slovakia",65.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2013","UK","United Kingdom",3.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","AT","Austria",5.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","BE","Belgium",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","BG","Bulgaria",65.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","CY","Cyprus",45.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","CZ","Czechia",3.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","DE","Germany",11.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","DK","Denmark",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","EL","Greece",784.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","ES","Spain",51.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","FI","Finland",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","FR","France",10.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","HR","Croatia",145.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","HU","Hungary",197.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","IE","Ireland",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","IT","Italy",429.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","LT","Lithuania",46.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","LV","Latvia",41.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","MT","Malta",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","NL","Netherlands",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","NO","Norway",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","PL","Poland",101.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","PT","Portugal",139.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","RO","Romania",100.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","SE","Sweden",2.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","SI","Slovenia",9.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","SK","Slovakia",53.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2014","UK","United Kingdom",2.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","AT","Austria",6.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","BE","Belgium",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","BG","Bulgaria",96.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","CY","Cyprus",49.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","CZ","Czechia",4.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","DE","Germany",22.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","DK","Denmark",3.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","EE","Estonia",2.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","EL","Greece",919.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","ES","Spain",51.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","FI","Finland",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","FR","France",24.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","HR","Croatia",178.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","HU","Hungary",258.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","IE","Ireland",5.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","IT","Italy",520.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","LT","Lithuania",59.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","LV","Latvia",42.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","MT","Malta",2.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","NL","Netherlands",4.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","NO","Norway",3.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","PL","Poland",160.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","PT","Portugal",177.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","RO","Romania",154.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","SE","Sweden",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","SI","Slovenia",12.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","SK","Slovakia",40.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2015","UK","United Kingdom",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","AT","Austria",10.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","BE","Belgium",2.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","BG","Bulgaria",77.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","CY","Cyprus",20.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","CZ","Czechia",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","DE","Germany",22.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","DK","Denmark",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","EE","Estonia",3.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","EL","Greece",821.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","ES","Spain",66.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","FI","Finland",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","FR","France",32.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","HR","Croatia",171.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","HU","Hungary",235.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","IE","Ireland",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","IT","Italy",551.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","LT","Lithuania",71.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","LV","Latvia",60.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","MT","Malta",3.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","NL","Netherlands",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","NO","Norway",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","PL","Poland",258.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","PT","Portugal",107.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","RO","Romania",136.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","SE","Sweden",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","SI","Slovenia",26.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","SK","Slovakia",31.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2016","UK","United Kingdom",9.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","AT","Austria",5.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","BE","Belgium",9.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","BG","Bulgaria",74.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","CY","Cyprus",38.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","CZ","Czechia",7.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","DE","Germany",22.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","DK","Denmark",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","EE","Estonia",5.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","EL","Greece",1038.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","ES","Spain",61.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","FI","Finland",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","FR","France",29.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","HR","Croatia",200.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","HU","Hungary",188.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","IE","Ireland",4.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","IT","Italy",683.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","LT","Lithuania",77.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","LV","Latvia",27.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","MT","Malta",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","NL","Netherlands",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","NO","Norway",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","PL","Poland",232.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","PT","Portugal",70.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","RO","Romania",159.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","SE","Sweden",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","SI","Slovenia",15.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","SK","Slovakia",38.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2017","UK","United Kingdom",22.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","AT","Austria",4.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","BE","Belgium",5.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","BG","Bulgaria",82.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","CY","Cyprus",48.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","CZ","Czechia",18.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","DE","Germany",23.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","DK","Denmark",3.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","EE","Estonia",4.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","EL","Greece",936.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","ES","Spain",44.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","FI","Finland",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","FR","France",32.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","HR","Croatia",148.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","HU","Hungary",197.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","IE","Ireland",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","IT","Italy",1096.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","LT","Lithuania",79.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","LV","Latvia",40.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","MT","Malta",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","NL","Netherlands",7.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","NO","Norway",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","PL","Poland",187.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","PT","Portugal",39.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","RO","Romania",186.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","SE","Sweden",2.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","SI","Slovenia",7.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","SK","Slovakia",62.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2018","UK","United Kingdom",13.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","AT","Austria",6.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","BE","Belgium",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","BG","Bulgaria",95.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","CY","Cyprus",28.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","CZ","Czechia",29.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","DE","Germany",10.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","DK","Denmark",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","EE","Estonia",8.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","EL","Greece",181.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","ES","Spain",47.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","FI","Finland",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","FR","France",44.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","HR","Croatia",132.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","HU","Hungary",213.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","IE","Ireland",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","IT","Italy",1259.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","LT","Lithuania",92.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","LV","Latvia",39.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","MT","Malta",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","NL","Netherlands",1.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","NO","Norway",0.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","PL","Poland",225.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","PT","Portugal",28.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","RO","Romania",233.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","SE","Sweden",4.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","SI","Slovenia",9.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","SK","Slovakia",53.000000000,""
"Antimicrobial resistance","Acinetobacter spp.|Carbapenems","R - resistant isolates","N","2019","UK","United Kingdom",15.000000000,""
