"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","PL","Poland",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","PT","Portugal",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","RO","Romania",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","SE","Sweden",2.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","SI","Slovenia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","SK","Slovakia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","UK","United Kingdom",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","AT","Austria",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","BE","Belgium",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","BG","Bulgaria",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","CY","Cyprus",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","CZ","Czechia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","DE","Germany",7.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","DK","Denmark",5.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","EE","Estonia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","EL","Greece",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","ES","Spain",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","FI","Finland",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","FR","France",15.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","HR","Croatia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","HU","Hungary",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","IE","Ireland",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","IT","Italy",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","LT","Lithuania",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","LV","Latvia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","MT","Malta",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","NL","Netherlands",4.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","NO","Norway",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","PL","Poland",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","PT","Portugal",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","RO","Romania",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","SE","Sweden",4.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","SI","Slovenia",0.000000000,""
